allele_id,allele_name,allele_type,allele_description,dna_changes,aa_changes
S000004426-KanMX,ylr434c,Disruption marked with KanMX,NA,NA,NA
S000004427-KanMX,tsr2,Disruption marked with KanMX,NA,NA,NA
S000004428-KanMX,ecm30,Disruption marked with KanMX,NA,NA,NA
S000004429-KanMX,dif1,Disruption marked with KanMX,NA,NA,NA
S000004430-KanMX,car2,Disruption marked with KanMX,NA,NA,NA
S000004433-KanMX,rps1a,Disruption marked with KanMX,NA,NA,NA
S000004435-KanMX,ecm7,Disruption marked with KanMX,NA,NA,NA
S000004436-KanMX,ylr444c,Disruption marked with KanMX,NA,NA,NA
S000004437-KanMX,gmc2,Disruption marked with KanMX,NA,NA,NA
S000004438-KanMX,ylr446w,Disruption marked with KanMX,NA,NA,NA
S000004439-KanMX,vma6,Disruption marked with KanMX,NA,NA,NA
S000004440-KanMX,rpl6b,Disruption marked with KanMX,NA,NA,NA
S000004441-KanMX,fpr4,Disruption marked with KanMX,NA,NA,NA
S000004442-KanMX,hmg2,Disruption marked with KanMX,NA,NA,NA
S000004444-KanMX,sst2,Disruption marked with KanMX,NA,NA,NA
S000004445-KanMX,rif2,Disruption marked with KanMX,NA,NA,NA
S000004446-KanMX,fmp27,Disruption marked with KanMX,NA,NA,NA
S000004448-KanMX,ylr456w,Disruption marked with KanMX,NA,NA,NA
S000004452-KanMX,ylr460c,Disruption marked with KanMX,NA,NA,NA
S000004453-KanMX,pau4,Disruption marked with KanMX,NA,NA,NA
S000004469-KanMX,yml009c-a,Disruption marked with KanMX,NA,NA,NA
S000004483-KanMX,ung1,Disruption marked with KanMX,NA,NA,NA
S000007247-KanMX,atp18,Disruption marked with KanMX,NA,NA,NA
S000004664-KanMX,sam37,Disruption marked with KanMX,NA,NA,NA
S000007249-KanMX,ymr158c-a,Disruption marked with KanMX,NA,NA,NA
S000007250-KanMX,ymr194c-a,Disruption marked with KanMX,NA,NA,NA
S000004945-KanMX,ymr326c,Disruption marked with KanMX,NA,NA,NA
S000007251-KanMX,hub1,Disruption marked with KanMX,NA,NA,NA
S000005333-KanMX,lys9,Disruption marked with KanMX,NA,NA,NA
S000005334-KanMX,bre5,Disruption marked with KanMX,NA,NA,NA
S000005339-KanMX,bio5,Disruption marked with KanMX,NA,NA,NA
S000005340-KanMX,bio4,Disruption marked with KanMX,NA,NA,NA
S000005341-KanMX,bio3,Disruption marked with KanMX,NA,NA,NA
S000005342-KanMX,mnt4,Disruption marked with KanMX,NA,NA,NA
S000005343-KanMX,fre4,Disruption marked with KanMX,NA,NA,NA
S000005344-KanMX,ynr061c,Disruption marked with KanMX,NA,NA,NA
S000005345-KanMX,ynr062c,Disruption marked with KanMX,NA,NA,NA
S000005346-KanMX,ynr063w,Disruption marked with KanMX,NA,NA,NA
S000005347-KanMX,ynr064c,Disruption marked with KanMX,NA,NA,NA
S000005348-KanMX,ynr065c,Disruption marked with KanMX,NA,NA,NA
S000005349-KanMX,ynr066c,Disruption marked with KanMX,NA,NA,NA
S000005350-KanMX,dse4,Disruption marked with KanMX,NA,NA,NA
S000005351-KanMX,ynr068c,Disruption marked with KanMX,NA,NA,NA
S000000903-KanMX,ast2,Disruption marked with KanMX,NA,NA,NA
S000000905-KanMX,ssa4,Disruption marked with KanMX,NA,NA,NA
S000000908-KanMX,mam1,Disruption marked with KanMX,NA,NA,NA
S000000909-KanMX,gle2,Disruption marked with KanMX,NA,NA,NA
S000000911-KanMX,flo8,Disruption marked with KanMX,NA,NA,NA
S000000912-KanMX,kap123,Disruption marked with KanMX,NA,NA,NA
S000000913-KanMX,swi4,Disruption marked with KanMX,NA,NA,NA
S000000915-KanMX,tmn3,Disruption marked with KanMX,NA,NA,NA
S000000916-KanMX,boi2,Disruption marked with KanMX,NA,NA,NA
S000000917-KanMX,spr6,Disruption marked with KanMX,NA,NA,NA
S000000918-KanMX,slx8,Disruption marked with KanMX,NA,NA,NA
S000000919-KanMX,rpl23b,Disruption marked with KanMX,NA,NA,NA
S000000920-KanMX,sho1,Disruption marked with KanMX,NA,NA,NA
S000000921-KanMX,avt6,Disruption marked with KanMX,NA,NA,NA
S000002961-KanMX,yer119c-a,Disruption marked with KanMX,NA,NA,NA
S000000922-KanMX,scs2,Disruption marked with KanMX,NA,NA,NA
S000000923-KanMX,yer121w,Disruption marked with KanMX,NA,NA,NA
S000000924-KanMX,glo3,Disruption marked with KanMX,NA,NA,NA
S000000925-KanMX,yck3,Disruption marked with KanMX,NA,NA,NA
S000000926-KanMX,dse1,Disruption marked with KanMX,NA,NA,NA
S000000930-KanMX,vfa1,Disruption marked with KanMX,NA,NA,NA
S000000931-KanMX,sak1,Disruption marked with KanMX,NA,NA,NA
S000000932-KanMX,com2,Disruption marked with KanMX,NA,NA,NA
S000000933-KanMX,rps26b,Disruption marked with KanMX,NA,NA,NA
S000000934-KanMX,pmd1,Disruption marked with KanMX,NA,NA,NA
S000000936-KanMX,yer134c,Disruption marked with KanMX,NA,NA,NA
S000000937-KanMX,yer135c,Disruption marked with KanMX,NA,NA,NA
S000000939-KanMX,yer137c,Disruption marked with KanMX,NA,NA,NA
S000000941-KanMX,rtr1,Disruption marked with KanMX,NA,NA,NA
S000000942-KanMX,emp65,Disruption marked with KanMX,NA,NA,NA
S000000943-KanMX,cox15,Disruption marked with KanMX,NA,NA,NA
S000000944-KanMX,mag1,Disruption marked with KanMX,NA,NA,NA
S000000945-KanMX,ddi1,Disruption marked with KanMX,NA,NA,NA
S000000947-KanMX,ftr1,Disruption marked with KanMX,NA,NA,NA
S000000951-KanMX,pea2,Disruption marked with KanMX,NA,NA,NA
S000000952-KanMX,spi1,Disruption marked with KanMX,NA,NA,NA
S000000953-KanMX,ubp3,Disruption marked with KanMX,NA,NA,NA
S000000954-KanMX,yer152c,Disruption marked with KanMX,NA,NA,NA
S000000955-KanMX,pet122,Disruption marked with KanMX,NA,NA,NA
S000000956-KanMX,oxa1,Disruption marked with KanMX,NA,NA,NA
S000000957-KanMX,bem2,Disruption marked with KanMX,NA,NA,NA
S000000958-KanMX,yer156c,Disruption marked with KanMX,NA,NA,NA
S000000960-KanMX,yer158c,Disruption marked with KanMX,NA,NA,NA
S000000963-KanMX,spt2,Disruption marked with KanMX,NA,NA,NA
S000000964-KanMX,rad4,Disruption marked with KanMX,NA,NA,NA
S000000965-KanMX,gcg1,Disruption marked with KanMX,NA,NA,NA
S000000966-KanMX,chd1,Disruption marked with KanMX,NA,NA,NA
S000000968-KanMX,dnf1,Disruption marked with KanMX,NA,NA,NA
S000000969-KanMX,bck2,Disruption marked with KanMX,NA,NA,NA
S000000971-KanMX,rph1,Disruption marked with KanMX,NA,NA,NA
S000000972-KanMX,adk2,Disruption marked with KanMX,NA,NA,NA
S000000975-KanMX,rad24,Disruption marked with KanMX,NA,NA,NA
S000000976-KanMX,grx4,Disruption marked with KanMX,NA,NA,NA
S000000977-KanMX,tmt1,Disruption marked with KanMX,NA,NA,NA
S000000978-KanMX,ecm32,Disruption marked with KanMX,NA,NA,NA
S000000979-KanMX,bmh1,Disruption marked with KanMX,NA,NA,NA
S000000980-KanMX,pda1,Disruption marked with KanMX,NA,NA,NA
S000000981-KanMX,dmc1,Disruption marked with KanMX,NA,NA,NA
S000000982-KanMX,isc10,Disruption marked with KanMX,NA,NA,NA
S000000983-KanMX,yer181c,Disruption marked with KanMX,NA,NA,NA
S000000984-KanMX,fmp10,Disruption marked with KanMX,NA,NA,NA
S000000985-KanMX,fau1,Disruption marked with KanMX,NA,NA,NA
S000000986-KanMX,tog1,Disruption marked with KanMX,NA,NA,NA
S000000987-KanMX,pug1,Disruption marked with KanMX,NA,NA,NA
S000000988-KanMX,yer186c,Disruption marked with KanMX,NA,NA,NA
S000000989-KanMX,yer187w,Disruption marked with KanMX,NA,NA,NA
S000004655-KanMX,ymr052c-a,Disruption marked with KanMX,NA,NA,NA
S000004656-KanMX,far3,Disruption marked with KanMX,NA,NA,NA
S000004657-KanMX,stb2,Disruption marked with KanMX,NA,NA,NA
S000004658-KanMX,stv1,Disruption marked with KanMX,NA,NA,NA
S000004659-KanMX,bub2,Disruption marked with KanMX,NA,NA,NA
S000004660-KanMX,aac1,Disruption marked with KanMX,NA,NA,NA
S000004661-KanMX,ymr057c,Disruption marked with KanMX,NA,NA,NA
S000004662-KanMX,fet3,Disruption marked with KanMX,NA,NA,NA
S000004666-KanMX,arg7,Disruption marked with KanMX,NA,NA,NA
S000004667-KanMX,rim9,Disruption marked with KanMX,NA,NA,NA
S000004668-KanMX,aep1,Disruption marked with KanMX,NA,NA,NA
S000004669-KanMX,kar5,Disruption marked with KanMX,NA,NA,NA
S000004670-KanMX,sov1,Disruption marked with KanMX,NA,NA,NA
S000004671-KanMX,ubx4,Disruption marked with KanMX,NA,NA,NA
S000004672-KanMX,avo2,Disruption marked with KanMX,NA,NA,NA
S000004673-KanMX,nat4,Disruption marked with KanMX,NA,NA,NA
S000004674-KanMX,mot3,Disruption marked with KanMX,NA,NA,NA
S000004675-KanMX,tvp18,Disruption marked with KanMX,NA,NA,NA
S000004676-KanMX,abf2,Disruption marked with KanMX,NA,NA,NA
S000004677-KanMX,irc21,Disruption marked with KanMX,NA,NA,NA
S000004679-KanMX,ymr075c-a,Disruption marked with KanMX,NA,NA,NA
S000004680-KanMX,rco1,Disruption marked with KanMX,NA,NA,NA
S000004682-KanMX,vps20,Disruption marked with KanMX,NA,NA,NA
S000004683-KanMX,ctf18,Disruption marked with KanMX,NA,NA,NA
S000004685-KanMX,nam7,Disruption marked with KanMX,NA,NA,NA
S000004686-KanMX,isf1,Disruption marked with KanMX,NA,NA,NA
S000004687-KanMX,ymr082c,Disruption marked with KanMX,NA,NA,NA
S000004688-KanMX,adh3,Disruption marked with KanMX,NA,NA,NA
S000004689-KanMX,ymr084w,Disruption marked with KanMX,NA,NA,NA
S000004690-KanMX,ymr085w,Disruption marked with KanMX,NA,NA,NA
S000004691-KanMX,ymr086c-a,Disruption marked with KanMX,NA,NA,NA
S000004692-KanMX,seg1,Disruption marked with KanMX,NA,NA,NA
S000004693-KanMX,ymr087w,Disruption marked with KanMX,NA,NA,NA
S000004694-KanMX,vba1,Disruption marked with KanMX,NA,NA,NA
S000004695-KanMX,yta12,Disruption marked with KanMX,NA,NA,NA
S000004696-KanMX,ymr090w,Disruption marked with KanMX,NA,NA,NA
S000004697-KanMX,npl6,Disruption marked with KanMX,NA,NA,NA
S000004698-KanMX,aip1,Disruption marked with KanMX,NA,NA,NA
S000005353-KanMX,pdr18,Disruption marked with KanMX,NA,NA,NA
S000005354-KanMX,ynr071c,Disruption marked with KanMX,NA,NA,NA
S000005355-KanMX,hxt17,Disruption marked with KanMX,NA,NA,NA
S000005356-KanMX,ynr073c,Disruption marked with KanMX,NA,NA,NA
S000005357-KanMX,aif1,Disruption marked with KanMX,NA,NA,NA
S000005358-KanMX,cos10,Disruption marked with KanMX,NA,NA,NA
S000028811-KanMX,yol013w-a,Disruption marked with KanMX,NA,NA,NA
S000005446-KanMX,adh1,Disruption marked with KanMX,NA,NA,NA
S000005447-KanMX,duf1,Disruption marked with KanMX,NA,NA,NA
S000005448-KanMX,mpd2,Disruption marked with KanMX,NA,NA,NA
S000005449-KanMX,hal9,Disruption marked with KanMX,NA,NA,NA
S000005450-KanMX,msh2,Disruption marked with KanMX,NA,NA,NA
S000005451-KanMX,spo21,Disruption marked with KanMX,NA,NA,NA
S000005452-KanMX,ypq1,Disruption marked with KanMX,NA,NA,NA
S000005453-KanMX,trm10,Disruption marked with KanMX,NA,NA,NA
S000005455-KanMX,hmi1,Disruption marked with KanMX,NA,NA,NA
S000005456-KanMX,coq3,Disruption marked with KanMX,NA,NA,NA
S000005458-KanMX,yol098c,Disruption marked with KanMX,NA,NA,NA
S000005459-KanMX,yol099c,Disruption marked with KanMX,NA,NA,NA
S000005460-KanMX,pkh2,Disruption marked with KanMX,NA,NA,NA
S000005461-KanMX,izh4,Disruption marked with KanMX,NA,NA,NA
S000005463-KanMX,itr2,Disruption marked with KanMX,NA,NA,NA
S000005464-KanMX,ndj1,Disruption marked with KanMX,NA,NA,NA
S000005465-KanMX,wsc3,Disruption marked with KanMX,NA,NA,NA
S000005466-KanMX,yol106w,Disruption marked with KanMX,NA,NA,NA
S000005467-KanMX,yol107w,Disruption marked with KanMX,NA,NA,NA
S000005468-KanMX,ino4,Disruption marked with KanMX,NA,NA,NA
S000005469-KanMX,zeo1,Disruption marked with KanMX,NA,NA,NA
S000005470-KanMX,shr5,Disruption marked with KanMX,NA,NA,NA
S000005471-KanMX,mdy2,Disruption marked with KanMX,NA,NA,NA
S000005472-KanMX,msb4,Disruption marked with KanMX,NA,NA,NA
S000005473-KanMX,skm1,Disruption marked with KanMX,NA,NA,NA
S000005474-KanMX,yol114c,Disruption marked with KanMX,NA,NA,NA
S000005475-KanMX,pap2,Disruption marked with KanMX,NA,NA,NA
S000005476-KanMX,msn1,Disruption marked with KanMX,NA,NA,NA
S000005477-KanMX,rri2,Disruption marked with KanMX,NA,NA,NA
S000005478-KanMX,yol118c,Disruption marked with KanMX,NA,NA,NA
S000005479-KanMX,mch4,Disruption marked with KanMX,NA,NA,NA
S000005481-KanMX,rps19a,Disruption marked with KanMX,NA,NA,NA
S000005482-KanMX,smf1,Disruption marked with KanMX,NA,NA,NA
S000005484-KanMX,trm11,Disruption marked with KanMX,NA,NA,NA
S000005486-KanMX,mdh2,Disruption marked with KanMX,NA,NA,NA
S000005488-KanMX,ygk3,Disruption marked with KanMX,NA,NA,NA
S000005489-KanMX,vps68,Disruption marked with KanMX,NA,NA,NA
S000005491-KanMX,yol131w,Disruption marked with KanMX,NA,NA,NA
S000005492-KanMX,gas4,Disruption marked with KanMX,NA,NA,NA
S000005496-KanMX,pfk27,Disruption marked with KanMX,NA,NA,NA
S000005497-KanMX,bsc6,Disruption marked with KanMX,NA,NA,NA
S000005498-KanMX,rtc1,Disruption marked with KanMX,NA,NA,NA
S000000436-KanMX,ybr232c,Disruption marked with KanMX,NA,NA,NA
S000002832-KanMX,dyn2,Disruption marked with KanMX,NA,NA,NA
S000000737-KanMX,glc3,Disruption marked with KanMX,NA,NA,NA
S000000866-KanMX,vhr2,Disruption marked with KanMX,NA,NA,NA
S000000879-KanMX,yer077c,Disruption marked with KanMX,NA,NA,NA
S000000880-KanMX,icp55,Disruption marked with KanMX,NA,NA,NA
S000000890-KanMX,dot6,Disruption marked with KanMX,NA,NA,NA
S000000892-KanMX,trp2,Disruption marked with KanMX,NA,NA,NA
S000000893-KanMX,met6,Disruption marked with KanMX,NA,NA,NA
S000000894-KanMX,ies5,Disruption marked with KanMX,NA,NA,NA
S000002960-KanMX,aim11,Disruption marked with KanMX,NA,NA,NA
S000000897-KanMX,rad51,Disruption marked with KanMX,NA,NA,NA
S000000898-KanMX,shc1,Disruption marked with KanMX,NA,NA,NA
S000000899-KanMX,yer097w,Disruption marked with KanMX,NA,NA,NA
S000000900-KanMX,ubp9,Disruption marked with KanMX,NA,NA,NA
S000003366-KanMX,caf130,Disruption marked with KanMX,NA,NA,NA
S000003442-KanMX,ygr210c,Disruption marked with KanMX,NA,NA,NA
S000001016-KanMX,rim4,Disruption marked with KanMX,NA,NA,NA
S000001017-KanMX,snf6,Disruption marked with KanMX,NA,NA,NA
S000001058-KanMX,ysc84,Disruption marked with KanMX,NA,NA,NA
S000001059-KanMX,ysc83,Disruption marked with KanMX,NA,NA,NA
S000001074-KanMX,erc1,Disruption marked with KanMX,NA,NA,NA
S000001087-KanMX,yhr045w,Disruption marked with KanMX,NA,NA,NA
S000001106-KanMX,ssz1,Disruption marked with KanMX,NA,NA,NA
S000001182-KanMX,yhr140w,Disruption marked with KanMX,NA,NA,NA
S000001205-KanMX,mpc2,Disruption marked with KanMX,NA,NA,NA
S000001211-KanMX,mtg2,Disruption marked with KanMX,NA,NA,NA
S000001224-KanMX,svp26,Disruption marked with KanMX,NA,NA,NA
S000001234-KanMX,ctf8,Disruption marked with KanMX,NA,NA,NA
S000001236-KanMX,egd2,Disruption marked with KanMX,NA,NA,NA
S000003953-KanMX,rrt7,Disruption marked with KanMX,NA,NA,NA
S000003967-KanMX,yll044w,Disruption marked with KanMX,NA,NA,NA
S000003971-KanMX,ybt1,Disruption marked with KanMX,NA,NA,NA
S000003972-KanMX,ldb18,Disruption marked with KanMX,NA,NA,NA
S000003982-KanMX,yll059c,Disruption marked with KanMX,NA,NA,NA
S000004020-KanMX,ylr030w,Disruption marked with KanMX,NA,NA,NA
S000004021-KanMX,ylr031w,Disruption marked with KanMX,NA,NA,NA
S000004022-KanMX,rad5,Disruption marked with KanMX,NA,NA,NA
S000004024-KanMX,smf3,Disruption marked with KanMX,NA,NA,NA
S000004025-KanMX,mlh2,Disruption marked with KanMX,NA,NA,NA
S000004026-KanMX,ylr036c,Disruption marked with KanMX,NA,NA,NA
S000004027-KanMX,pau23,Disruption marked with KanMX,NA,NA,NA
S000004028-KanMX,cox12,Disruption marked with KanMX,NA,NA,NA
S000004029-KanMX,ric1,Disruption marked with KanMX,NA,NA,NA
S000004030-KanMX,afb1,Disruption marked with KanMX,NA,NA,NA
S000004031-KanMX,ylr041w,Disruption marked with KanMX,NA,NA,NA
S000004040-KanMX,ylr050c,Disruption marked with KanMX,NA,NA,NA
S000004042-KanMX,ies3,Disruption marked with KanMX,NA,NA,NA
S000004750-KanMX,rpl13b,Disruption marked with KanMX,NA,NA,NA
S000004767-KanMX,mrps8,Disruption marked with KanMX,NA,NA,NA
S000004781-KanMX,ear1,Disruption marked with KanMX,NA,NA,NA
S000004793-KanMX,ymr181c,Disruption marked with KanMX,NA,NA,NA
S000004822-KanMX,ymr209c,Disruption marked with KanMX,NA,NA,NA
S000004884-KanMX,ura10,Disruption marked with KanMX,NA,NA,NA
S000004892-KanMX,ymr279c,Disruption marked with KanMX,NA,NA,NA
S000004923-KanMX,fks3,Disruption marked with KanMX,NA,NA,NA
S000004928-KanMX,glc8,Disruption marked with KanMX,NA,NA,NA
S000004929-KanMX,elp6,Disruption marked with KanMX,NA,NA,NA
S000004930-KanMX,tgl3,Disruption marked with KanMX,NA,NA,NA
S000004932-KanMX,ymr315w,Disruption marked with KanMX,NA,NA,NA
S000004933-KanMX,ymr316c-a,Disruption marked with KanMX,NA,NA,NA
S000004934-KanMX,ymr316c-b,Disruption marked with KanMX,NA,NA,NA
S000004935-KanMX,dia1,Disruption marked with KanMX,NA,NA,NA
S000004936-KanMX,ymr317w,Disruption marked with KanMX,NA,NA,NA
S000004937-KanMX,adh6,Disruption marked with KanMX,NA,NA,NA
S000004938-KanMX,fet4,Disruption marked with KanMX,NA,NA,NA
S000004939-KanMX,ymr320w,Disruption marked with KanMX,NA,NA,NA
S000005194-KanMX,rad50,Disruption marked with KanMX,NA,NA,NA
S000005196-KanMX,mrpl17,Disruption marked with KanMX,NA,NA,NA
S000005223-KanMX,prm1,Disruption marked with KanMX,NA,NA,NA
S000005244-KanMX,tos6,Disruption marked with KanMX,NA,NA,NA
S000005260-KanMX,pha2,Disruption marked with KanMX,NA,NA,NA
S000005376-KanMX,cmk2,Disruption marked with KanMX,NA,NA,NA
S000005622-KanMX,rps7a,Disruption marked with KanMX,NA,NA,NA
S000005844-KanMX,faa1,Disruption marked with KanMX,NA,NA,NA
S000006053-KanMX,cox11,Disruption marked with KanMX,NA,NA,NA
S000006055-KanMX,odc1,Disruption marked with KanMX,NA,NA,NA
S000004535-KanMX,dak1,Disruption marked with KanMX,NA,NA,NA
S000004536-KanMX,cog8,Disruption marked with KanMX,NA,NA,NA
S000004539-KanMX,fpr3,Disruption marked with KanMX,NA,NA,NA
S000004555-KanMX,yml090w,Disruption marked with KanMX,NA,NA,NA
S000004559-KanMX,gim5,Disruption marked with KanMX,NA,NA,NA
S000004560-KanMX,rad10,Disruption marked with KanMX,NA,NA,NA
S000004561-KanMX,yml094c-a,Disruption marked with KanMX,NA,NA,NA
S000004562-KanMX,yml096w,Disruption marked with KanMX,NA,NA,NA
S000004563-KanMX,vps9,Disruption marked with KanMX,NA,NA,NA
S000004565-KanMX,arg81,Disruption marked with KanMX,NA,NA,NA
S000004566-KanMX,tsl1,Disruption marked with KanMX,NA,NA,NA
S000028688-KanMX,yml100w-a,Disruption marked with KanMX,NA,NA,NA
S000004568-KanMX,cue4,Disruption marked with KanMX,NA,NA,NA
S000004569-KanMX,yml101c-a,Disruption marked with KanMX,NA,NA,NA
S000004570-KanMX,cac2,Disruption marked with KanMX,NA,NA,NA
S000004571-KanMX,nup188,Disruption marked with KanMX,NA,NA,NA
S000004572-KanMX,mdm1,Disruption marked with KanMX,NA,NA,NA
S000004574-KanMX,ura5,Disruption marked with KanMX,NA,NA,NA
S000004575-KanMX,pml39,Disruption marked with KanMX,NA,NA,NA
S000004576-KanMX,yml108w,Disruption marked with KanMX,NA,NA,NA
S000004577-KanMX,zds2,Disruption marked with KanMX,NA,NA,NA
S000004578-KanMX,coq5,Disruption marked with KanMX,NA,NA,NA
S000004579-KanMX,bul2,Disruption marked with KanMX,NA,NA,NA
S000004580-KanMX,ctk3,Disruption marked with KanMX,NA,NA,NA
S000004581-KanMX,dat1,Disruption marked with KanMX,NA,NA,NA
S000004584-KanMX,atr1,Disruption marked with KanMX,NA,NA,NA
S000004585-KanMX,nab6,Disruption marked with KanMX,NA,NA,NA
S000004586-KanMX,yml116w-a,Disruption marked with KanMX,NA,NA,NA
S000004587-KanMX,ngl3,Disruption marked with KanMX,NA,NA,NA
S000004588-KanMX,yml119w,Disruption marked with KanMX,NA,NA,NA
S000004589-KanMX,ndi1,Disruption marked with KanMX,NA,NA,NA
S000004590-KanMX,gtr1,Disruption marked with KanMX,NA,NA,NA
S000004591-KanMX,yml122c,Disruption marked with KanMX,NA,NA,NA
S000004592-KanMX,pho84,Disruption marked with KanMX,NA,NA,NA
S000004593-KanMX,tub3,Disruption marked with KanMX,NA,NA,NA
S000004597-KanMX,msc1,Disruption marked with KanMX,NA,NA,NA
S000004598-KanMX,cox14,Disruption marked with KanMX,NA,NA,NA
S000004600-KanMX,yml131w,Disruption marked with KanMX,NA,NA,NA
S000004606-KanMX,mvp1,Disruption marked with KanMX,NA,NA,NA
S000004701-KanMX,sno1,Disruption marked with KanMX,NA,NA,NA
S000004702-KanMX,snz1,Disruption marked with KanMX,NA,NA,NA
S000004703-KanMX,mtg1,Disruption marked with KanMX,NA,NA,NA
S000004704-KanMX,atp25,Disruption marked with KanMX,NA,NA,NA
S000004705-KanMX,ymr099c,Disruption marked with KanMX,NA,NA,NA
S000004706-KanMX,mub1,Disruption marked with KanMX,NA,NA,NA
S000004707-KanMX,srt1,Disruption marked with KanMX,NA,NA,NA
S000004708-KanMX,ymr102c,Disruption marked with KanMX,NA,NA,NA
S000004709-KanMX,ymr103c,Disruption marked with KanMX,NA,NA,NA
S000004711-KanMX,pgm2,Disruption marked with KanMX,NA,NA,NA
S000004712-KanMX,yku80,Disruption marked with KanMX,NA,NA,NA
S000004713-KanMX,spg4,Disruption marked with KanMX,NA,NA,NA
S000004715-KanMX,myo5,Disruption marked with KanMX,NA,NA,NA
S000004716-KanMX,hfd1,Disruption marked with KanMX,NA,NA,NA
S000004717-KanMX,ymr111c,Disruption marked with KanMX,NA,NA,NA
S000004720-KanMX,ymr114c,Disruption marked with KanMX,NA,NA,NA
S000004721-KanMX,mgr3,Disruption marked with KanMX,NA,NA,NA
S000004722-KanMX,asc1,Disruption marked with KanMX,NA,NA,NA
S000004726-KanMX,ymr119w-a,Disruption marked with KanMX,NA,NA,NA
S000004727-KanMX,ade17,Disruption marked with KanMX,NA,NA,NA
S000004728-KanMX,rpl15b,Disruption marked with KanMX,NA,NA,NA
S000004729-KanMX,ymr122c,Disruption marked with KanMX,NA,NA,NA
S000004730-KanMX,pkr1,Disruption marked with KanMX,NA,NA,NA
S000004731-KanMX,epo1,Disruption marked with KanMX,NA,NA,NA
S000004732-KanMX,sto1,Disruption marked with KanMX,NA,NA,NA
S000004733-KanMX,dlt1,Disruption marked with KanMX,NA,NA,NA
S000004734-KanMX,sas2,Disruption marked with KanMX,NA,NA,NA
S000004736-KanMX,pom152,Disruption marked with KanMX,NA,NA,NA
S000004737-KanMX,ymr130w,Disruption marked with KanMX,NA,NA,NA
S000004739-KanMX,jlp2,Disruption marked with KanMX,NA,NA,NA
S000004740-KanMX,rec114,Disruption marked with KanMX,NA,NA,NA
S000004742-KanMX,gid8,Disruption marked with KanMX,NA,NA,NA
S000000738-KanMX,ubc8,Disruption marked with KanMX,NA,NA,NA
S000000833-KanMX,ypt31,Disruption marked with KanMX,NA,NA,NA
S000000848-KanMX,spo73,Disruption marked with KanMX,NA,NA,NA
S000000865-KanMX,tho1,Disruption marked with KanMX,NA,NA,NA
S000000868-KanMX,rrt13,Disruption marked with KanMX,NA,NA,NA
S000003420-KanMX,bub1,Disruption marked with KanMX,NA,NA,NA
S000003433-KanMX,ygr201c,Disruption marked with KanMX,NA,NA,NA
S000003436-KanMX,ade3,Disruption marked with KanMX,NA,NA,NA
S000000994-KanMX,hse1,Disruption marked with KanMX,NA,NA,NA
S000001003-KanMX,prs3,Disruption marked with KanMX,NA,NA,NA
S000001031-KanMX,efm1,Disruption marked with KanMX,NA,NA,NA
S000001045-KanMX,tcd1,Disruption marked with KanMX,NA,NA,NA
S000001046-KanMX,nem1,Disruption marked with KanMX,NA,NA,NA
S000001047-KanMX,gpa1,Disruption marked with KanMX,NA,NA,NA
S000001048-KanMX,stp2,Disruption marked with KanMX,NA,NA,NA
S000001050-KanMX,sod2,Disruption marked with KanMX,NA,NA,NA
S000001051-KanMX,tda3,Disruption marked with KanMX,NA,NA,NA
S000001067-KanMX,thr1,Disruption marked with KanMX,NA,NA,NA
S000001068-KanMX,vma16,Disruption marked with KanMX,NA,NA,NA
S000001083-KanMX,srb2,Disruption marked with KanMX,NA,NA,NA
S000001101-KanMX,fyv4,Disruption marked with KanMX,NA,NA,NA
S000001109-KanMX,htd2,Disruption marked with KanMX,NA,NA,NA
S000001169-KanMX,yhr127w,Disruption marked with KanMX,NA,NA,NA
S000001173-KanMX,yhr131c,Disruption marked with KanMX,NA,NA,NA
S000001223-KanMX,yhr180w,Disruption marked with KanMX,NA,NA,NA
S000001228-KanMX,pfs1,Disruption marked with KanMX,NA,NA,NA
S000001237-KanMX,mdm31,Disruption marked with KanMX,NA,NA,NA
S000003930-KanMX,yll007c,Disruption marked with KanMX,NA,NA,NA
S000004763-KanMX,rim13,Disruption marked with KanMX,NA,NA,NA
S000005218-KanMX,gor1,Disruption marked with KanMX,NA,NA,NA
S000005501-KanMX,ppm2,Disruption marked with KanMX,NA,NA,NA
S000005503-KanMX,rib4,Disruption marked with KanMX,NA,NA,NA
S000005510-KanMX,yol150c,Disruption marked with KanMX,NA,NA,NA
S000005518-KanMX,enb1,Disruption marked with KanMX,NA,NA,NA
S000005519-KanMX,yol159c,Disruption marked with KanMX,NA,NA,NA
S000005520-KanMX,yol160w,Disruption marked with KanMX,NA,NA,NA
S000005522-KanMX,yol162w,Disruption marked with KanMX,NA,NA,NA
S000005523-KanMX,yol163w,Disruption marked with KanMX,NA,NA,NA
S000006431-KanMX,yor008c-a,Disruption marked with KanMX,NA,NA,NA
S000000395-KanMX,rpl21a,Disruption marked with KanMX,NA,NA,NA
S000000540-KanMX,grx1,Disruption marked with KanMX,NA,NA,NA
S000002478-KanMX,paa1,Disruption marked with KanMX,NA,NA,NA
S000002481-KanMX,tps2,Disruption marked with KanMX,NA,NA,NA
S000000829-KanMX,gal83,Disruption marked with KanMX,NA,NA,NA
S000000839-KanMX,phm8,Disruption marked with KanMX,NA,NA,NA
S000003387-KanMX,cys4,Disruption marked with KanMX,NA,NA,NA
S000004182-KanMX,hcr1,Disruption marked with KanMX,NA,NA,NA
