allele_id,allele_name,allele_type,allele_description,dna_changes,aa_changes
S000003994,THI73,NA,NA,NA,NA
S000003995,SSL1,NA,NA,NA,NA
S000003996,SSK1,NA,NA,NA,NA
S000003997,NSE1,NA,NA,NA,NA
S000003998,PAM18,NA,NA,NA,NA
S000003999,RLP24,NA,NA,NA,NA
S000004000,TEN1,NA,NA,NA,NA
S000004001,LOT6,NA,NA,NA,NA
S000004002,YLR012C,NA,NA,NA,NA
S000004003,GAT3,NA,NA,NA,NA
S000004004,PPR1,NA,NA,NA,NA
S000004005,BRE2,NA,NA,NA,NA
S000004006,PML1,NA,NA,NA,NA
S000004007,MEU1,NA,NA,NA,NA
S000004008,POM34,NA,NA,NA,NA
S000004009,PSR2,NA,NA,NA,NA
S000004010,YEH2,NA,NA,NA,NA
S000004011,IRC25,NA,NA,NA,NA
S000004012,SDO1,NA,NA,NA,NA
S000004013,IZH3,NA,NA,NA,NA
S000004014,UBR2,NA,NA,NA,NA
S000004015,SNF7,NA,NA,NA,NA
S000004016,SED5,NA,NA,NA,NA
S000004017,AAT2,NA,NA,NA,NA
S000004018,ADE16,NA,NA,NA,NA
S000004019,RPL15A,NA,NA,NA,NA
S000004020,YLR030W,NA,NA,NA,NA
S000004021,YLR031W,NA,NA,NA,NA
S000004022,RAD5,NA,NA,NA,NA
S000004023,RSC58,NA,NA,NA,NA
S000004024,SMF3,NA,NA,NA,NA
S000004025,MLH2,NA,NA,NA,NA
S000004026,YLR036C,NA,NA,NA,NA
S000004027,PAU23,NA,NA,NA,NA
S000004028,COX12,NA,NA,NA,NA
S000004029,RIC1,NA,NA,NA,NA
S000004030,AFB1,NA,NA,NA,NA
S000004031,YLR041W,NA,NA,NA,NA
S000004032,YLR042C,NA,NA,NA,NA
S000004033,TRX1,NA,NA,NA,NA
S000004034,PDC1,NA,NA,NA,NA
S000004035,STU2,NA,NA,NA,NA
S000004036,YLR046C,NA,NA,NA,NA
S000004037,FRE8,NA,NA,NA,NA
S000004038,RPS0B,NA,NA,NA,NA
S000004039,YLR049C,NA,NA,NA,NA
S000004040,YLR050C,NA,NA,NA,NA
S000004041,FCF2,NA,NA,NA,NA
S000004042,IES3,NA,NA,NA,NA
S000004043,YLR053C,NA,NA,NA,NA
S000004044,OSW2,NA,NA,NA,NA
S000004045,SPT8,NA,NA,NA,NA
S000004046,ERG3,NA,NA,NA,NA
S000004047,MNL2,NA,NA,NA,NA
S000004048,SHM2,NA,NA,NA,NA
S000004049,REX2,NA,NA,NA,NA
S000004050,FRS1,NA,NA,NA,NA
S000004051,RPL22A,NA,NA,NA,NA
S000004052,BUD28,NA,NA,NA,NA
S000004053,BMT6,NA,NA,NA,NA
S000004054,PER33,NA,NA,NA,NA
S000004055,ENV10,NA,NA,NA,NA
S000004056,SPC3,NA,NA,NA,NA
S000004057,PET309,NA,NA,NA,NA
S000004058,FYV7,NA,NA,NA,NA
S000004059,MEF1,NA,NA,NA,NA
S000004060,XYL2,NA,NA,NA,NA
S000004061,RGR1,NA,NA,NA,NA
S000004062,YLR072W,NA,NA,NA,NA
S000004063,RFU1,NA,NA,NA,NA
S000004064,BUD20,NA,NA,NA,NA
S000004065,RPL10,NA,NA,NA,NA
S000004066,YLR076C,NA,NA,NA,NA
S000004067,FMP25,NA,NA,NA,NA
S000004068,BOS1,NA,NA,NA,NA
S000004069,SIC1,NA,NA,NA,NA
S000004070,EMP46,NA,NA,NA,NA
S000004071,GAL2,NA,NA,NA,NA
S000004072,SRL2,NA,NA,NA,NA
S000004073,EMP70,NA,NA,NA,NA
S000004074,RAX2,NA,NA,NA,NA
S000004075,ARP6,NA,NA,NA,NA
S000004076,SMC4,NA,NA,NA,NA
S000004077,CSF1,NA,NA,NA,NA
S000004078,GAA1,NA,NA,NA,NA
S000004079,ALT1,NA,NA,NA,NA
S000004080,XDJ1,NA,NA,NA,NA
S000004081,GEP5,NA,NA,NA,NA
S000004082,SUL2,NA,NA,NA,NA
S000004083,NYV1,NA,NA,NA,NA
S000004084,GIS3,NA,NA,NA,NA
S000004085,IOC2,NA,NA,NA,NA
S000004086,KIN2,NA,NA,NA,NA
S000004087,HRT3,NA,NA,NA,NA
S000004088,CHA4,NA,NA,NA,NA
S000004089,ICT1,NA,NA,NA,NA
S000004090,ERG27,NA,NA,NA,NA
S000004091,YLR101C,NA,NA,NA,NA
S000004092,APC9,NA,NA,NA,NA
S000004093,CDC45,NA,NA,NA,NA
S000004094,LCL2,NA,NA,NA,NA
S000004095,SEN2,NA,NA,NA,NA
S000004096,MDN1,NA,NA,NA,NA
S000004097,REX3,NA,NA,NA,NA
S000004098,YLR108C,NA,NA,NA,NA
S000004099,AHP1,NA,NA,NA,NA
S000004100,CCW12,NA,NA,NA,NA
S000004101,YLR111W,NA,NA,NA,NA
S000004102,YLR112W,NA,NA,NA,NA
S000004103,HOG1,NA,NA,NA,NA
S000004104,AVL9,NA,NA,NA,NA
S000004105,CFT2,NA,NA,NA,NA
S000004106,MSL5,NA,NA,NA,NA
S000004107,CLF1,NA,NA,NA,NA
S000004108,YLR118C,NA,NA,NA,NA
S000004109,SRN2,NA,NA,NA,NA
S000004110,YPS1,NA,NA,NA,NA
S000004111,YPS3,NA,NA,NA,NA
S000004112,YLR122C,NA,NA,NA,NA
S000004113,YLR123C,NA,NA,NA,NA
S000004114,YLR124W,NA,NA,NA,NA
S000004115,YLR125W,NA,NA,NA,NA
S000004116,YLR126C,NA,NA,NA,NA
S000004117,APC2,NA,NA,NA,NA
S000004118,DCN1,NA,NA,NA,NA
S000004119,DIP2,NA,NA,NA,NA
S000004120,ZRT2,NA,NA,NA,NA
S000004121,ACE2,NA,NA,NA,NA
S000004122,USB1,NA,NA,NA,NA
S000004123,CKI1,NA,NA,NA,NA
S000004124,PDC5,NA,NA,NA,NA
S000004125,SLX4,NA,NA,NA,NA
S000004126,TIS11,NA,NA,NA,NA
S000004127,RKM5,NA,NA,NA,NA
S000004128,NHA1,NA,NA,NA,NA
S000004129,SLS1,NA,NA,NA,NA
S000004130,YLR140W,NA,NA,NA,NA
S000004131,RRN5,NA,NA,NA,NA
S000004132,PUT1,NA,NA,NA,NA
S000004133,DPH6,NA,NA,NA,NA
S000004134,ACF2,NA,NA,NA,NA
S000004135,RMP1,NA,NA,NA,NA
S000004136,SPE4,NA,NA,NA,NA
S000004137,SMD3,NA,NA,NA,NA
S000004138,PEP3,NA,NA,NA,NA
S000004139,YLR149C,NA,NA,NA,NA
S000004140,STM1,NA,NA,NA,NA
S000004141,PCD1,NA,NA,NA,NA
S000004142,YLR152C,NA,NA,NA,NA
S000004143,ACS2,NA,NA,NA,NA
S000004144,RNH203,NA,NA,NA,NA
S000004145,ASP3-1,NA,NA,NA,NA
S000004146,YLR156W,NA,NA,NA,NA
S000004147,ASP3-2,NA,NA,NA,NA
S000004148,ASP3-3,NA,NA,NA,NA
S000004149,YLR159W,NA,NA,NA,NA
S000004150,ASP3-4,NA,NA,NA,NA
S000004151,YLR161W,NA,NA,NA,NA
S000004152,YLR162W,NA,NA,NA,NA
S000004153,MAS1,NA,NA,NA,NA
S000004154,SHH4,NA,NA,NA,NA
S000004155,PUS5,NA,NA,NA,NA
S000004156,SEC10,NA,NA,NA,NA
S000004157,RPS31,NA,NA,NA,NA
S000004158,UPS2,NA,NA,NA,NA
S000004159,YLR169W,NA,NA,NA,NA
S000004160,APS1,NA,NA,NA,NA
S000004161,YLR171W,NA,NA,NA,NA
S000004162,DPH5,NA,NA,NA,NA
S000004163,YLR173W,NA,NA,NA,NA
S000004164,IDP2,NA,NA,NA,NA
S000004165,CBF5,NA,NA,NA,NA
S000004166,RFX1,NA,NA,NA,NA
S000004167,YLR177W,NA,NA,NA,NA
S000004168,TFS1,NA,NA,NA,NA
S000004169,YLR179C,NA,NA,NA,NA
S000004170,SAM1,NA,NA,NA,NA
S000004171,VTA1,NA,NA,NA,NA
S000004172,SWI6,NA,NA,NA,NA
S000004173,TOS4,NA,NA,NA,NA
S000004174,YLR184W,NA,NA,NA,NA
S000004175,RPL37A,NA,NA,NA,NA
S000004176,EMG1,NA,NA,NA,NA
S000004177,SKG3,NA,NA,NA,NA
S000004178,MDL1,NA,NA,NA,NA
S000004179,ATG26,NA,NA,NA,NA
S000004180,MMR1,NA,NA,NA,NA
S000004181,PEX13,NA,NA,NA,NA
S000004182,HCR1,NA,NA,NA,NA
S000004183,UPS1,NA,NA,NA,NA
S000004184,YLR194C,NA,NA,NA,NA
S000004185,NMT1,NA,NA,NA,NA
S000004186,PWP1,NA,NA,NA,NA
S000004187,NOP56,NA,NA,NA,NA
S000004188,YLR198C,NA,NA,NA,NA
S000004189,PBA1,NA,NA,NA,NA
S000004190,YKE2,NA,NA,NA,NA
S000004191,COQ9,NA,NA,NA,NA
S000004192,YLR202C,NA,NA,NA,NA
S000004193,MSS51,NA,NA,NA,NA
S000004194,QRI5,NA,NA,NA,NA
S000004195,HMX1,NA,NA,NA,NA
S000004196,ENT2,NA,NA,NA,NA
S000004197,HRD3,NA,NA,NA,NA
S000004198,SEC13,NA,NA,NA,NA
S000004199,PNP1,NA,NA,NA,NA
S000004200,CLB4,NA,NA,NA,NA
S000004201,ATG38,NA,NA,NA,NA
S000004202,TUB4,NA,NA,NA,NA
S000004203,CRR1,NA,NA,NA,NA
S000004204,FRE1,NA,NA,NA,NA
S000004205,CDC123,NA,NA,NA,NA
S000004206,CPR6,NA,NA,NA,NA
S000004207,YLR217W,NA,NA,NA,NA
S000004208,COA4,NA,NA,NA,NA
S000004209,MSC3,NA,NA,NA,NA
S000004210,CCC1,NA,NA,NA,NA
S000004211,RSA3,NA,NA,NA,NA
S000004212,UTP13,NA,NA,NA,NA
S000004213,IFH1,NA,NA,NA,NA
S000004214,YLR224W,NA,NA,NA,NA
S000004215,YLR225C,NA,NA,NA,NA
S000004216,BUR2,NA,NA,NA,NA
S000004217,ADY4,NA,NA,NA,NA
S000004218,ECM22,NA,NA,NA,NA
S000004219,CDC42,NA,NA,NA,NA
S000004220,YLR230W,NA,NA,NA,NA
S000004221,BNA5,NA,NA,NA,NA
S000004222,YLR232W,NA,NA,NA,NA
S000004223,EST1,NA,NA,NA,NA
S000004224,TOP3,NA,NA,NA,NA
S000004225,YLR235C,NA,NA,NA,NA
S000004226,YLR236C,NA,NA,NA,NA
S000004227,THI7,NA,NA,NA,NA
S000004228,FAR10,NA,NA,NA,NA
S000004229,LIP2,NA,NA,NA,NA
S000004230,VPS34,NA,NA,NA,NA
S000004231,CSC1,NA,NA,NA,NA
S000004232,ARV1,NA,NA,NA,NA
S000004233,GPN3,NA,NA,NA,NA
S000004234,MAP1,NA,NA,NA,NA
S000004235,CDD1,NA,NA,NA,NA
S000004236,ERF2,NA,NA,NA,NA
S000004237,IRC20,NA,NA,NA,NA
S000004238,RCK2,NA,NA,NA,NA
S000004239,YEF3,NA,NA,NA,NA
S000004240,SSP120,NA,NA,NA,NA
S000004241,SYM1,NA,NA,NA,NA
S000004242,YLR252W,NA,NA,NA,NA
S000004243,MCP2,NA,NA,NA,NA
S000004244,NDL1,NA,NA,NA,NA
S000004245,YLR255C,NA,NA,NA,NA
S000004246,HAP1,NA,NA,NA,NA
S000004247,YLR257W,NA,NA,NA,NA
S000004248,GSY2,NA,NA,NA,NA
S000004249,HSP60,NA,NA,NA,NA
S000004250,LCB5,NA,NA,NA,NA
S000004251,VPS63,NA,NA,NA,NA
S000004252,YPT6,NA,NA,NA,NA
S000004253,RED1,NA,NA,NA,NA
S000004254,RPS28B,NA,NA,NA,NA
S000004255,NEJ1,NA,NA,NA,NA
S000004256,PDR8,NA,NA,NA,NA
S000004257,BOP2,NA,NA,NA,NA
S000004258,SEC22,NA,NA,NA,NA
S000004259,YLR269C,NA,NA,NA,NA
S000004260,DCS1,NA,NA,NA,NA
S000004261,YLR271W,NA,NA,NA,NA
S000004262,YCS4,NA,NA,NA,NA
S000004263,PIG1,NA,NA,NA,NA
S000004264,MCM5,NA,NA,NA,NA
S000004265,SMD2,NA,NA,NA,NA
S000004266,DBP9,NA,NA,NA,NA
S000004267,YSH1,NA,NA,NA,NA
S000004268,YLR278C,NA,NA,NA,NA
S000004269,YLR279W,NA,NA,NA,NA
S000004270,YLR280C,NA,NA,NA,NA
S000004271,YLR281C,NA,NA,NA,NA
S000004272,YLR282C,NA,NA,NA,NA
S000004273,YLR283W,NA,NA,NA,NA
S000004274,ECI1,NA,NA,NA,NA
S000004275,NNT1,NA,NA,NA,NA
S000004276,CTS1,NA,NA,NA,NA
S000004277,YLR287C,NA,NA,NA,NA
S000004278,RPS30A,NA,NA,NA,NA
S000004279,MEC3,NA,NA,NA,NA
S000004280,GUF1,NA,NA,NA,NA
S000004281,YLR290C,NA,NA,NA,NA
S000004282,GCD7,NA,NA,NA,NA
S000004283,SEC72,NA,NA,NA,NA
S000004284,GSP1,NA,NA,NA,NA
S000004285,YLR294C,NA,NA,NA,NA
S000004286,ATP14,NA,NA,NA,NA
S000004287,YLR296W,NA,NA,NA,NA
S000004288,YLR297W,NA,NA,NA,NA
S000004289,YHC1,NA,NA,NA,NA
S000004290,ECM38,NA,NA,NA,NA
S000004291,EXG1,NA,NA,NA,NA
S000004292,HRI1,NA,NA,NA,NA
S000004293,YLR302C,NA,NA,NA,NA
S000004294,MET17,NA,NA,NA,NA
S000004295,ACO1,NA,NA,NA,NA
S000004296,STT4,NA,NA,NA,NA
S000004297,UBC12,NA,NA,NA,NA
S000004298,CDA1,NA,NA,NA,NA
S000004299,CDA2,NA,NA,NA,NA
S000004300,IMH1,NA,NA,NA,NA
S000004301,CDC25,NA,NA,NA,NA
S000004302,YLR311C,NA,NA,NA,NA
S000004303,YLR312C,NA,NA,NA,NA
S000004304,MRPL15,NA,NA,NA,NA
S000004305,SPH1,NA,NA,NA,NA
S000004306,CDC3,NA,NA,NA,NA
S000004307,NKP2,NA,NA,NA,NA
S000004308,TAD3,NA,NA,NA,NA
S000004309,YLR317W,NA,NA,NA,NA
S000004310,EST2,NA,NA,NA,NA
S000004311,BUD6,NA,NA,NA,NA
S000004312,MMS22,NA,NA,NA,NA
S000004313,SFH1,NA,NA,NA,NA
S000004314,VPS65,NA,NA,NA,NA
S000004315,CWC24,NA,NA,NA,NA
S000004316,PEX30,NA,NA,NA,NA
S000004317,RPL38,NA,NA,NA,NA
S000004318,YLR326W,NA,NA,NA,NA
S000004319,TMA10,NA,NA,NA,NA
S000004320,NMA1,NA,NA,NA,NA
S000004321,REC102,NA,NA,NA,NA
S000004322,CHS5,NA,NA,NA,NA
S000004323,JIP3,NA,NA,NA,NA
S000004324,MID2,NA,NA,NA,NA
S000004325,RPS25B,NA,NA,NA,NA
S000004326,YLR334C,NA,NA,NA,NA
S000004327,NUP2,NA,NA,NA,NA
S000004328,SGD1,NA,NA,NA,NA
S000004329,VRP1,NA,NA,NA,NA
S000004330,OPI9,NA,NA,NA,NA
S000004331,YLR339C,NA,NA,NA,NA
S000004332,RPP0,NA,NA,NA,NA
S000004333,SPO77,NA,NA,NA,NA
S000004334,FKS1,NA,NA,NA,NA
S000004335,GAS2,NA,NA,NA,NA
S000004336,RPL26A,NA,NA,NA,NA
S000004337,YLR345W,NA,NA,NA,NA
S000004338,YLR346C,NA,NA,NA,NA
S000004339,KAP95,NA,NA,NA,NA
S000004340,DIC1,NA,NA,NA,NA
S000004341,YLR349W,NA,NA,NA,NA
S000004342,ORM2,NA,NA,NA,NA
S000004343,NIT3,NA,NA,NA,NA
S000004344,YLR352W,NA,NA,NA,NA
S000004345,BUD8,NA,NA,NA,NA
S000004346,TAL1,NA,NA,NA,NA
S000004347,ILV5,NA,NA,NA,NA
S000004348,ATG33,NA,NA,NA,NA
S000004349,RSC2,NA,NA,NA,NA
S000004350,YLR358C,NA,NA,NA,NA
S000004351,ADE13,NA,NA,NA,NA
S000004352,VPS38,NA,NA,NA,NA
S000004353,DCR2,NA,NA,NA,NA
S000004354,STE11,NA,NA,NA,NA
S000004355,NMD4,NA,NA,NA,NA
S000004356,GRX8,NA,NA,NA,NA
S000004357,YLR365W,NA,NA,NA,NA
S000004358,YLR366W,NA,NA,NA,NA
S000004359,RPS22B,NA,NA,NA,NA
S000004360,MDM30,NA,NA,NA,NA
S000004361,SSQ1,NA,NA,NA,NA
S000004362,ARC18,NA,NA,NA,NA
S000004363,ROM2,NA,NA,NA,NA
S000004364,ELO3,NA,NA,NA,NA
S000004365,VID22,NA,NA,NA,NA
S000004366,YLR374C,NA,NA,NA,NA
S000004367,STP3,NA,NA,NA,NA
S000004368,PSY3,NA,NA,NA,NA
S000004369,FBP1,NA,NA,NA,NA
S000004370,SEC61,NA,NA,NA,NA
S000004371,YLR379W,NA,NA,NA,NA
S000004372,CSR1,NA,NA,NA,NA
S000004373,CTF3,NA,NA,NA,NA
S000004374,NAM2,NA,NA,NA,NA
S000004375,SMC6,NA,NA,NA,NA
S000004376,IKI3,NA,NA,NA,NA
S000004377,SWC7,NA,NA,NA,NA
S000004378,VAC14,NA,NA,NA,NA
S000004379,REH1,NA,NA,NA,NA
S000004380,RPS29A,NA,NA,NA,NA
S000004381,STE23,NA,NA,NA,NA
S000004382,ECM19,NA,NA,NA,NA
S000004384,ART10,NA,NA,NA,NA
S000004385,ATP10,NA,NA,NA,NA
S000004386,CST9,NA,NA,NA,NA
S000004387,COX8,NA,NA,NA,NA
S000004388,VPS33,NA,NA,NA,NA
S000004389,AFG2,NA,NA,NA,NA
S000004390,SKI2,NA,NA,NA,NA
S000004391,BDF1,NA,NA,NA,NA
S000004392,YLR400W,NA,NA,NA,NA
S000004393,DUS3,NA,NA,NA,NA
S000004394,YLR402W,NA,NA,NA,NA
S000004395,SFP1,NA,NA,NA,NA
S000004396,FLD1,NA,NA,NA,NA
S000004397,DUS4,NA,NA,NA,NA
S000004398,RPL31B,NA,NA,NA,NA
S000004399,YLR407W,NA,NA,NA,NA
S000004400,BLS1,NA,NA,NA,NA
S000004401,UTP21,NA,NA,NA,NA
S000004402,VIP1,NA,NA,NA,NA
S000004403,CTR3,NA,NA,NA,NA
S000004404,BER1,NA,NA,NA,NA
S000004405,INA1,NA,NA,NA,NA
S000004406,PUN1,NA,NA,NA,NA
S000004407,YLR415C,NA,NA,NA,NA
S000004408,YLR416C,NA,NA,NA,NA
S000004409,VPS36,NA,NA,NA,NA
S000004410,CDC73,NA,NA,NA,NA
S000004411,YLR419W,NA,NA,NA,NA
S000004412,URA4,NA,NA,NA,NA
S000004413,RPN13,NA,NA,NA,NA
S000004414,YLR422W,NA,NA,NA,NA
S000004415,ATG17,NA,NA,NA,NA
S000004416,SPP382,NA,NA,NA,NA
S000004417,TUS1,NA,NA,NA,NA
S000004418,TDA5,NA,NA,NA,NA
S000004419,MAG2,NA,NA,NA,NA
S000004420,YLR428C,NA,NA,NA,NA
S000004421,CRN1,NA,NA,NA,NA
S000004422,SEN1,NA,NA,NA,NA
S000004423,ATG23,NA,NA,NA,NA
S000004424,IMD3,NA,NA,NA,NA
S000004425,CNA1,NA,NA,NA,NA
S000004426,YLR434C,NA,NA,NA,NA
S000004427,TSR2,NA,NA,NA,NA
S000004428,ECM30,NA,NA,NA,NA
S000004429,DIF1,NA,NA,NA,NA
S000004430,CAR2,NA,NA,NA,NA
S000004431,MRPL4,NA,NA,NA,NA
S000004432,SEC39,NA,NA,NA,NA
S000004433,RPS1A,NA,NA,NA,NA
S000004434,SIR3,NA,NA,NA,NA
S000004435,ECM7,NA,NA,NA,NA
S000004436,YLR444C,NA,NA,NA,NA
S000004437,GMC2,NA,NA,NA,NA
S000004438,YLR446W,NA,NA,NA,NA
S000004439,VMA6,NA,NA,NA,NA
S000004440,RPL6B,NA,NA,NA,NA
S000004441,FPR4,NA,NA,NA,NA
S000004442,HMG2,NA,NA,NA,NA
S000004443,LEU3,NA,NA,NA,NA
S000004444,SST2,NA,NA,NA,NA
S000004445,RIF2,NA,NA,NA,NA
S000004446,FMP27,NA,NA,NA,NA
S000004447,PDP3,NA,NA,NA,NA
S000004448,YLR456W,NA,NA,NA,NA
S000004449,NBP1,NA,NA,NA,NA
S000004450,YLR458W,NA,NA,NA,NA
S000004451,GAB1,NA,NA,NA,NA
S000004452,YLR460C,NA,NA,NA,NA
S000004453,PAU4,NA,NA,NA,NA
S000004454,YLR462W,NA,NA,NA,NA
S000004455,YLR463C,NA,NA,NA,NA
S000004456,YLR464W,NA,NA,NA,NA
S000004457,BSC3,NA,NA,NA,NA
S000004458,YRF1-4,NA,NA,NA,NA
S000004459,YRF1-5,NA,NA,NA,NA
S000004460,YPT7,NA,NA,NA,NA
S000004461,YML002W,NA,NA,NA,NA
S000004462,YML003W,NA,NA,NA,NA
S000004463,GLO1,NA,NA,NA,NA
S000004464,TRM12,NA,NA,NA,NA
S000004465,GIS4,NA,NA,NA,NA
S000004466,YAP1,NA,NA,NA,NA
S000004467,ERG6,NA,NA,NA,NA
S000004468,MRPL39,NA,NA,NA,NA
S000004469,YML009C-A,NA,NA,NA,NA
S000004470,SPT5,NA,NA,NA,NA
S000004471,YML009W-B,NA,NA,NA,NA
S000004472,RAD33,NA,NA,NA,NA
S000004473,ERV25,NA,NA,NA,NA
S000004474,YML012C-A,NA,NA,NA,NA
S000004475,UBX2,NA,NA,NA,NA
S000004476,TRM9,NA,NA,NA,NA
S000004477,TAF11,NA,NA,NA,NA
S000004478,PPZ1,NA,NA,NA,NA
S000004479,PSP2,NA,NA,NA,NA
S000004480,YML018C,NA,NA,NA,NA
S000004481,OST6,NA,NA,NA,NA
S000004482,YML020W,NA,NA,NA,NA
S000004483,UNG1,NA,NA,NA,NA
S000004484,APT1,NA,NA,NA,NA
S000004485,NSE5,NA,NA,NA,NA
S000004486,RPS17A,NA,NA,NA,NA
S000004487,YML6,NA,NA,NA,NA
S000004488,RPS18B,NA,NA,NA,NA
S000004489,YOX1,NA,NA,NA,NA
S000004490,TSA1,NA,NA,NA,NA
S000004491,USA1,NA,NA,NA,NA
S000004492,RCF1,NA,NA,NA,NA
S000004493,NDC1,NA,NA,NA,NA
S000004494,RAD52,NA,NA,NA,NA
S000004497,SRC1,NA,NA,NA,NA
S000004498,AMD1,NA,NA,NA,NA
S000004499,YML034C-A,NA,NA,NA,NA
S000004500,CGI121,NA,NA,NA,NA
S000004501,YML037C,NA,NA,NA,NA
S000004502,YMD8,NA,NA,NA,NA
S000004503,YML039W,NA,NA,NA,NA
S000004504,YML040W,NA,NA,NA,NA
S000004505,VPS71,NA,NA,NA,NA
S000004506,CAT2,NA,NA,NA,NA
S000004507,RRN11,NA,NA,NA,NA
S000004508,YML045W,NA,NA,NA,NA
S000004509,PRP39,NA,NA,NA,NA
S000004510,PRM6,NA,NA,NA,NA
S000004511,GSF2,NA,NA,NA,NA
S000004512,YML047W-A,NA,NA,NA,NA
S000004513,RSE1,NA,NA,NA,NA
S000004514,AIM32,NA,NA,NA,NA
S000004515,GAL80,NA,NA,NA,NA
S000004516,SUR7,NA,NA,NA,NA
S000004517,YML053C,NA,NA,NA,NA
S000004518,CYB2,NA,NA,NA,NA
S000004519,SPC2,NA,NA,NA,NA
S000004520,IMD4,NA,NA,NA,NA
S000004521,CMP2,NA,NA,NA,NA
S000004522,YML057C-A,NA,NA,NA,NA
S000004523,SML1,NA,NA,NA,NA
S000004524,NTE1,NA,NA,NA,NA
S000004525,OGG1,NA,NA,NA,NA
S000004526,PIF1,NA,NA,NA,NA
S000004527,MFT1,NA,NA,NA,NA
S000004528,RPS1B,NA,NA,NA,NA
S000004529,TEM1,NA,NA,NA,NA
S000004530,ORC1,NA,NA,NA,NA
S000004531,SMA2,NA,NA,NA,NA
S000004532,ERV41,NA,NA,NA,NA
S000004533,ITT1,NA,NA,NA,NA
S000004534,POB3,NA,NA,NA,NA
S000004535,DAK1,NA,NA,NA,NA
S000004536,COG8,NA,NA,NA,NA
S000004537,TCB3,NA,NA,NA,NA
S000004538,RPL6A,NA,NA,NA,NA
S000004539,FPR3,NA,NA,NA,NA
S000004540,HMG1,NA,NA,NA,NA
S000004541,WAR1,NA,NA,NA,NA
S000004542,BET5,NA,NA,NA,NA
S000004543,CPR3,NA,NA,NA,NA
S000004544,YML079W,NA,NA,NA,NA
S000004545,DUS1,NA,NA,NA,NA
S000004546,TDA9,NA,NA,NA,NA
S000004547,YML082W,NA,NA,NA,NA
S000004548,YML083C,NA,NA,NA,NA
S000004549,YML084W,NA,NA,NA,NA
S000004550,TUB1,NA,NA,NA,NA
S000004551,ALO1,NA,NA,NA,NA
S000004552,AIM33,NA,NA,NA,NA
S000004553,UFO1,NA,NA,NA,NA
S000004554,YML089C,NA,NA,NA,NA
S000004555,YML090W,NA,NA,NA,NA
S000004556,RPM2,NA,NA,NA,NA
S000004557,PRE8,NA,NA,NA,NA
S000004558,UTP14,NA,NA,NA,NA
S000004559,GIM5,NA,NA,NA,NA
S000004560,RAD10,NA,NA,NA,NA
S000004561,YML094C-A,NA,NA,NA,NA
S000004562,YML096W,NA,NA,NA,NA
S000004563,VPS9,NA,NA,NA,NA
S000004564,TAF13,NA,NA,NA,NA
S000004565,ARG81,NA,NA,NA,NA
S000004566,TSL1,NA,NA,NA,NA
S000004567,YML099W-A,NA,NA,NA,NA
S000004568,CUE4,NA,NA,NA,NA
S000004569,YML101C-A,NA,NA,NA,NA
S000004570,CAC2,NA,NA,NA,NA
S000004571,NUP188,NA,NA,NA,NA
S000004572,MDM1,NA,NA,NA,NA
S000004573,SEC65,NA,NA,NA,NA
S000004574,URA5,NA,NA,NA,NA
S000004575,PML39,NA,NA,NA,NA
S000004576,YML108W,NA,NA,NA,NA
S000004577,ZDS2,NA,NA,NA,NA
S000004578,COQ5,NA,NA,NA,NA
S000004579,BUL2,NA,NA,NA,NA
S000004580,CTK3,NA,NA,NA,NA
S000004581,DAT1,NA,NA,NA,NA
S000004582,TAF8,NA,NA,NA,NA
S000004583,VAN1,NA,NA,NA,NA
S000004584,ATR1,NA,NA,NA,NA
S000004585,NAB6,NA,NA,NA,NA
S000004586,YML116W-A,NA,NA,NA,NA
S000004587,NGL3,NA,NA,NA,NA
S000004588,YML119W,NA,NA,NA,NA
S000004589,NDI1,NA,NA,NA,NA
S000004590,GTR1,NA,NA,NA,NA
S000004591,YML122C,NA,NA,NA,NA
S000004592,PHO84,NA,NA,NA,NA
S000004593,TUB3,NA,NA,NA,NA
S000004594,PGA3,NA,NA,NA,NA
S000004595,ERG13,NA,NA,NA,NA
S000004596,RSC9,NA,NA,NA,NA
S000004597,MSC1,NA,NA,NA,NA
S000004598,COX14,NA,NA,NA,NA
S000004599,ERO1,NA,NA,NA,NA
S000004600,YML131W,NA,NA,NA,NA
S000004601,COS3,NA,NA,NA,NA
S000004602,YML133C,NA,NA,NA,NA
S000004603,CDC5,NA,NA,NA,NA
S000004604,MIX17,NA,NA,NA,NA
S000004605,AIM34,NA,NA,NA,NA
S000004606,MVP1,NA,NA,NA,NA
S000004607,TAF4,NA,NA,NA,NA
S000004608,PLB2,NA,NA,NA,NA
S000004609,YMR007W,NA,NA,NA,NA
S000004610,PLB1,NA,NA,NA,NA
S000004611,ADI1,NA,NA,NA,NA
S000004612,YMR010W,NA,NA,NA,NA
S000004613,HXT2,NA,NA,NA,NA
S000004614,CLU1,NA,NA,NA,NA
S000004615,SEC59,NA,NA,NA,NA
S000004616,BUD22,NA,NA,NA,NA
S000004617,ERG5,NA,NA,NA,NA
S000004618,SOK2,NA,NA,NA,NA
S000004619,SPO20,NA,NA,NA,NA
S000004620,YMR018W,NA,NA,NA,NA
S000004621,STB4,NA,NA,NA,NA
S000004622,FMS1,NA,NA,NA,NA
S000004623,MAC1,NA,NA,NA,NA
S000004624,UBC7,NA,NA,NA,NA
S000004625,MSS1,NA,NA,NA,NA
S000004626,MRPL3,NA,NA,NA,NA
