"allele_id","item_id"
"S000004763-KanMX","rec26643"
"S000004763","rec26643"
"S000005218-KanMX","rec26645"
"S000005218","rec26645"
"S000005501-KanMX","rec26650"
"S000005501","rec26650"
"S000005503-KanMX","rec26652"
"S000005503","rec26652"
"S000005504-KanMX","rec26653"
"S000005504","rec26653"
"S000005509-KanMX","rec26658"
"S000005509","rec26658"
"S000005510-KanMX","rec26659"
"S000005510","rec26659"
"S000005518-KanMX","rec26664"
"S000005518","rec26664"
"S000005519-KanMX","rec26665"
"S000005519","rec26665"
"S000005520-KanMX","rec26666"
"S000005520","rec26666"
"S000005522-KanMX","rec26667"
"S000005522","rec26667"
"S000005523-KanMX","rec26668"
"S000005523","rec26668"
"S000006431-KanMX","rec26672"
"S000006431","rec26672"
"S000000395-KanMX","rec26679"
"S000000395","rec26679"
"S000000540-KanMX","rec26681"
"S000000540","rec26681"
"S000000546-KanMX","rec26683"
"S000000546","rec26683"
"S000000605-KanMX","rec26687"
"S000000605","rec26687"
"S000000606-KanMX","rec26688"
"S000000606","rec26688"
"S000002457-KanMX","rec26690"
"S000002457","rec26690"
"S000002478-KanMX","rec26691"
"S000002478","rec26691"
"S000002481-KanMX","rec26692"
"S000002481","rec26692"
"S000002835-KanMX","rec26693"
"S000002835","rec26693"
"S000000829-KanMX","rec26694"
"S000000829","rec26694"
"S000000839-KanMX","rec26695"
"S000000839","rec26695"
"S000003387-KanMX","rec26696"
"S000003387","rec26696"
"S000004176-KanMX","rec26703"
"S000004176","rec26703"
"S000004182-KanMX","rec26704"
"S000004182","rec26704"
"S000004205-KanMX","rec26705"
"S000004205","rec26705"
"S000004227-KanMX","rec26706"
"S000004227","rec26706"
"S000004236-KanMX","rec26707"
"S000004236","rec26707"
"S000004326-KanMX","rec26709"
"S000004326","rec26709"
"S000004338-KanMX","rec26711"
"S000004338","rec26711"
"S000004350-KanMX","rec26712"
"S000004350","rec26712"
"S000004353-KanMX","rec26713"
"S000004353","rec26713"
"S000004362-KanMX","rec26714"
"S000004362","rec26714"
"S000004374-KanMX","rec26715"
"S000004374","rec26715"
"S000004386-KanMX","rec26716"
"S000004386","rec26716"
"S000004398-KanMX","rec26717"
"S000004398","rec26717"
"S000004477-KanMX","rec26718"
"S000004477","rec26718"
"S000004484-KanMX","rec26719"
"S000004484","rec26719"
"S000004485-KanMX","rec26720"
"S000004485","rec26720"
"S000004489-KanMX","rec26721"
"S000004489","rec26721"
"S000004500-KanMX","rec26725"
"S000004500","rec26725"
"S000004502-KanMX","rec26726"
"S000004502","rec26726"
"S000004505-KanMX","rec26727"
"S000004505","rec26727"
"S000004506-KanMX","rec26728"
"S000004506","rec26728"
"S000004510-KanMX","rec26729"
"S000004510","rec26729"
"S000004540-KanMX","rec26733"
"S000004540","rec26733"
"S000004541-KanMX","rec26734"
"S000004541","rec26734"
"S000004542-KanMX","rec26735"
"S000004542","rec26735"
"S000004551-KanMX","rec26736"
"S000004551","rec26736"
"S000004636-KanMX","rec26738"
"S000004636","rec26738"
"S000004651-KanMX","rec26740"
"S000004651","rec26740"
"S000004743-KanMX","rec26741"
"S000004743","rec26741"
"S000004745-KanMX","rec26743"
"S000004745","rec26743"
"S000004746-KanMX","rec26744"
"S000004746","rec26744"
"S000004747-KanMX","rec26745"
"S000004747","rec26745"
"S000004770-KanMX","rec26746"
"S000004770","rec26746"
"S000004784-KanMX","rec26748"
"S000004784","rec26748"
"S000004811-KanMX","rec26751"
"S000004811","rec26751"
"S000007253-KanMX","rec26753"
"S000007253","rec26753"
"S000005891-KanMX","rec26757"
"S000005891","rec26757"
"S000006067-KanMX","rec26759"
"S000006067","rec26759"
"S000006069-KanMX","rec26760"
"S000006069","rec26760"
"S000006104-KanMX","rec26762"
"S000006104","rec26762"
"S000007224-KanMX","rec26763"
"S000007224","rec26763"
"S000006110-KanMX","rec26764"
"S000006110","rec26764"
"S000006145-KanMX","rec26767"
"S000006145","rec26767"
"S000003538-KanMX","rec26769"
"S000003538","rec26769"
"S000003539-KanMX","rec26770"
"S000003539","rec26770"
"S000003540-KanMX","rec26771"
"S000003540","rec26771"
"S000003541-KanMX","rec26772"
"S000003541","rec26772"
"S000003542-KanMX","rec26773"
"S000003542","rec26773"
"S000003543-KanMX","rec26774"
"S000003543","rec26774"
"S000003544-KanMX","rec26775"
"S000003544","rec26775"
"S000003545-KanMX","rec26776"
"S000003545","rec26776"
"S000003546-KanMX","rec26777"
"S000003546","rec26777"
"S000003547-KanMX","rec26778"
"S000003547","rec26778"
"S000003548-KanMX","rec26779"
"S000003548","rec26779"
"S000003549-KanMX","rec26780"
"S000003549","rec26780"
"S000003550-KanMX","rec26781"
"S000003550","rec26781"
"S000003551-KanMX","rec26782"
"S000003551","rec26782"
"S000003552-KanMX","rec26783"
"S000003552","rec26783"
"S000003553-KanMX","rec26784"
"S000003553","rec26784"
"S000003553-KanMX","rec26785"
"S000003553","rec26785"
"S000003556-KanMX","rec26786"
"S000003556","rec26786"
"S000003556-KanMX","rec26787"
"S000003556","rec26787"
"S000003557-KanMX","rec26788"
"S000003557","rec26788"
"S000003557-KanMX","rec26789"
"S000003557","rec26789"
"S000003559-KanMX","rec26790"
"S000003559","rec26790"
"S000003560-KanMX","rec26791"
"S000003560","rec26791"
"S000003561-KanMX","rec26792"
"S000003561","rec26792"
"S000003562-KanMX","rec26793"
"S000003562","rec26793"
"S000003563-KanMX","rec26794"
"S000003563","rec26794"
"S000003564-KanMX","rec26795"
"S000003564","rec26795"
"S000003565-KanMX","rec26796"
"S000003565","rec26796"
"S000003566-KanMX","rec26797"
"S000003566","rec26797"
"S000003761-KanMX","rec26798"
"S000003761","rec26798"
"S000003762-KanMX","rec26799"
"S000003762","rec26799"
"S000003764-KanMX","rec26801"
"S000003764","rec26801"
"S000003765-KanMX","rec26802"
"S000003765","rec26802"
"S000003766-KanMX","rec26803"
"S000003766","rec26803"
"S000003767-KanMX","rec26804"
"S000003767","rec26804"
"S000003768-KanMX","rec26805"
"S000003768","rec26805"
"S000003769-KanMX","rec26806"
"S000003769","rec26806"
"S000003770-KanMX","rec26807"
"S000003770","rec26807"
"S000003771-KanMX","rec26808"
"S000003771","rec26808"
"S000003772-KanMX","rec26809"
"S000003772","rec26809"
"S000003773-KanMX","rec26810"
"S000003773","rec26810"
"S000003774-KanMX","rec26811"
"S000003774","rec26811"
"S000003775-KanMX","rec26812"
"S000003775","rec26812"
"S000003776-KanMX","rec26813"
"S000003776","rec26813"
"S000003777-KanMX","rec26814"
"S000003777","rec26814"
"S000003778-KanMX","rec26815"
"S000003778","rec26815"
"S000003779-KanMX","rec26816"
"S000003779","rec26816"
"S000003780-KanMX","rec26817"
"S000003780","rec26817"
"S000003781-KanMX","rec26818"
"S000003781","rec26818"
"S000003782-KanMX","rec26819"
"S000003782","rec26819"
"S000003784-KanMX","rec26821"
"S000003784","rec26821"
"S000003785-KanMX","rec26822"
"S000003785","rec26822"
"S000003786-KanMX","rec26823"
"S000003786","rec26823"
"S000003787-KanMX","rec26824"
"S000003787","rec26824"
"S000003791-KanMX","rec26828"
"S000003791","rec26828"
"S000003792-KanMX","rec26829"
"S000003792","rec26829"
"S000003793-KanMX","rec26830"
"S000003793","rec26830"
"S000003794-KanMX","rec26831"
"S000003794","rec26831"
"S000003795-KanMX","rec26832"
"S000003795","rec26832"
"S000003796-KanMX","rec26833"
"S000003796","rec26833"
"S000003797-KanMX","rec26834"
"S000003797","rec26834"
"S000003798-KanMX","rec26835"
"S000003798","rec26835"
"S000003799-KanMX","rec26836"
"S000003799","rec26836"
"S000003800-KanMX","rec26837"
"S000003800","rec26837"
"S000003801-KanMX","rec26838"
"S000003801","rec26838"
"S000003802-KanMX","rec26839"
"S000003802","rec26839"
"S000003803-KanMX","rec26840"
"S000003803","rec26840"
"S000003804-KanMX","rec26841"
"S000003804","rec26841"
"S000003805-KanMX","rec26842"
"S000003805","rec26842"
"S000003806-KanMX","rec26843"
"S000003806","rec26843"
"S000003807-KanMX","rec26844"
"S000003807","rec26844"
"S000003808-KanMX","rec26845"
"S000003808","rec26845"
"S000003809-KanMX","rec26846"
"S000003809","rec26846"
"S000003810-KanMX","rec26847"
"S000003810","rec26847"
"S000003811-KanMX","rec26848"
"S000003811","rec26848"
"S000003812-KanMX","rec26849"
"S000003812","rec26849"
"S000003813-KanMX","rec26850"
"S000003813","rec26850"
"S000003814-KanMX","rec26851"
"S000003814","rec26851"
"S000003815-KanMX","rec26852"
"S000003815","rec26852"
"S000003816-KanMX","rec26853"
"S000003816","rec26853"
"S000003817-KanMX","rec26854"
"S000003817","rec26854"
"S000003818-KanMX","rec26855"
"S000003818","rec26855"
"S000003819-KanMX","rec26856"
"S000003819","rec26856"
"S000003820-KanMX","rec26857"
"S000003820","rec26857"
"S000003821-KanMX","rec26858"
"S000003821","rec26858"
"S000003822-KanMX","rec26859"
"S000003822","rec26859"
"S000003823-KanMX","rec26860"
"S000003823","rec26860"
"S000003824-KanMX","rec26861"
"S000003824","rec26861"
"S000003825-KanMX","rec26862"
"S000003825","rec26862"
"S000003826-KanMX","rec26863"
"S000003826","rec26863"
"S000003827-KanMX","rec26864"
"S000003827","rec26864"
"S000000010-KanMX","rec26865"
"S000000010","rec26865"
"S000000014-KanMX","rec26866"
"S000000014","rec26866"
"S000000045-KanMX","rec26867"
"S000000045","rec26867"
"S000000050-KanMX","rec26868"
"S000000050","rec26868"
"S000002139-KanMX","rec26869"
"S000002139","rec26869"
"S000000084-KanMX","rec26870"
"S000000084","rec26870"
"S000000512-KanMX","rec26871"
"S000000512","rec26871"
"S000000527-KanMX","rec26874"
"S000000527","rec26874"
"S000000528-KanMX","rec26875"
"S000000528","rec26875"
"S000000543-KanMX","rec26876"
"S000000543","rec26876"
"S000000563-KanMX","rec26877"
"S000000563","rec26877"
"S000000579-KanMX","rec26878"
"S000000579","rec26878"
"S000000580-KanMX","rec26879"
"S000000580","rec26879"
"S000000581-KanMX","rec26880"
"S000000581","rec26880"
"S000003167-KanMX","rec26881"
"S000003167","rec26881"
"S000003182-KanMX","rec26882"
"S000003182","rec26882"
"S000003185-KanMX","rec26883"
"S000003185","rec26883"
"S000003186-KanMX","rec26884"
"S000003186","rec26884"
"S000003204-KanMX","rec26885"
"S000003204","rec26885"
"S000003208-KanMX","rec26886"
"S000003208","rec26886"
"S000003243-KanMX","rec26887"
"S000003243","rec26887"
"S000003250-KanMX","rec26888"
"S000003250","rec26888"
"S000003254-KanMX","rec26889"
"S000003254","rec26889"
"S000003257-KanMX","rec26890"
"S000003257","rec26890"
"S000003828-KanMX","rec26891"
"S000003828","rec26891"
"S000003829-KanMX","rec26892"
"S000003829","rec26892"
"S000003830-KanMX","rec26893"
"S000003830","rec26893"
"S000003831-KanMX","rec26894"
"S000003831","rec26894"
"S000003835-KanMX","rec26896"
"S000003835","rec26896"
"S000003838-KanMX","rec26897"
"S000003838","rec26897"
"S000003841-KanMX","rec26898"
"S000003841","rec26898"
"S000003844-KanMX","rec26899"
"S000003844","rec26899"
"S000003847-KanMX","rec26901"
"S000003847","rec26901"
"S000003850-KanMX","rec26902"
"S000003850","rec26902"
"S000003851-KanMX","rec26903"
"S000003851","rec26903"
"S000003853-KanMX","rec26904"
"S000003853","rec26904"
"S000003854-KanMX","rec26905"
"S000003854","rec26905"
"S000003855-KanMX","rec26906"
"S000003855","rec26906"
"S000003856-KanMX","rec26907"
"S000003856","rec26907"
"S000003857-KanMX","rec26908"
"S000003857","rec26908"
"S000003858-KanMX","rec26909"
"S000003858","rec26909"
"S000003859-KanMX","rec26910"
"S000003859","rec26910"
"S000003860-KanMX","rec26911"
"S000003860","rec26911"
"S000003861-KanMX","rec26912"
"S000003861","rec26912"
"S000003865-KanMX","rec26913"
"S000003865","rec26913"
"S000003867-KanMX","rec26914"
"S000003867","rec26914"
"S000003868-KanMX","rec26915"
"S000003868","rec26915"
"S000003870-KanMX","rec26916"
"S000003870","rec26916"
"S000003873-KanMX","rec26917"
"S000003873","rec26917"
"S000003874-KanMX","rec26918"
"S000003874","rec26918"
"S000003877-KanMX","rec26919"
"S000003877","rec26919"
"S000003878-KanMX","rec26920"
"S000003878","rec26920"
"S000003879-KanMX","rec26921"
"S000003879","rec26921"
"S000003880-KanMX","rec26922"
"S000003880","rec26922"
"S000003881-KanMX","rec26923"
"S000003881","rec26923"
"S000003882-KanMX","rec26924"
"S000003882","rec26924"
"S000003883-KanMX","rec26925"
"S000003883","rec26925"
"S000003884-KanMX","rec26926"
"S000003884","rec26926"
"S000003885-KanMX","rec26927"
"S000003885","rec26927"
"S000003886-KanMX","rec26928"
"S000003886","rec26928"
"S000003887-KanMX","rec26929"
"S000003887","rec26929"
"S000003892-KanMX","rec26930"
"S000003892","rec26930"
"S000003894-KanMX","rec26931"
"S000003894","rec26931"
"S000003895-KanMX","rec26932"
"S000003895","rec26932"
"S000003900-KanMX","rec26933"
"S000003900","rec26933"
"S000003901-KanMX","rec26934"
"S000003901","rec26934"
"S000003902-KanMX","rec26935"
"S000003902","rec26935"
"S000003903-KanMX","rec26936"
"S000003903","rec26936"
"S000003905-KanMX","rec26937"
"S000003905","rec26937"
"S000003906-KanMX","rec26938"
"S000003906","rec26938"
"S000003909-KanMX","rec26939"
"S000003909","rec26939"
"S000003911-KanMX","rec26940"
"S000003911","rec26940"
"S000003914-KanMX","rec26941"
"S000003914","rec26941"
"S000001488-KanMX","rec26942"
"S000001488","rec26942"
"S000001513-KanMX","rec26943"
"S000001513","rec26943"
"S000001565-KanMX","rec26944"
"S000001565","rec26944"
"S000004136-KanMX","rec26945"
"S000004136","rec26945"
"S000004143-KanMX","rec26946"
"S000004143","rec26946"
"S000004276-KanMX","rec26947"
"S000004276","rec26947"
"S000004335-KanMX","rec26948"
"S000004335","rec26948"
"S000004493-KanMX","rec26949"
"S000004493","rec26949"
"S000004509-KanMX","rec26951"
"S000004509","rec26951"
"S000004532-KanMX","rec26952"
"S000004532","rec26952"
"S000004533-KanMX","rec26953"
"S000004533","rec26953"
"S000004537-KanMX","rec26954"
"S000004537","rec26954"
"S000004550-KanMX","rec26955"
"S000004550","rec26955"
"S000004744-KanMX","rec26956"
"S000004744","rec26956"
"S000004783-KanMX","rec26957"
"S000004783","rec26957"
"S000005211-KanMX","rec26958"
"S000005211","rec26958"
"S000005826-KanMX","rec26959"
"S000005826","rec26959"
"S000005836-KanMX","rec26960"
"S000005836","rec26960"
"S000000393-KanMX","rec26961"
"S000000393","rec26961"
"S000000691-KanMX","rec26962"
"S000000691","rec26962"
"S000007231-KanMX","rec26963"
"S000007231","rec26963"
"S000002293-KanMX","rec26964"
"S000002293","rec26964"
"S000002465-KanMX","rec26967"
"S000002465","rec26967"
"S000002581-KanMX","rec26969"
"S000002581","rec26969"
"S000002610-KanMX","rec26970"
"S000002610","rec26970"
"S000002613-KanMX","rec26971"
"S000002613","rec26971"
"S000002853-KanMX","rec26972"
"S000002853","rec26972"
"S000002945-KanMX","rec26973"
"S000002945","rec26973"
"S000001935-KanMX","rec26975"
"S000001935","rec26975"
"S000003187-KanMX","rec26976"
"S000003187","rec26976"
"S000003256-KanMX","rec26977"
"S000003256","rec26977"
"S000003260-KanMX","rec26978"
"S000003260","rec26978"
"S000003264-KanMX","rec26979"
"S000003264","rec26979"
"S000003270-KanMX","rec26980"
"S000003270","rec26980"
"S000003272-KanMX","rec26981"
"S000003272","rec26981"
"S000003278-KanMX","rec26982"
"S000003278","rec26982"
"S000003280-KanMX","rec26983"
"S000003280","rec26983"
"S000003282-KanMX","rec26984"
"S000003282","rec26984"
"S000003285-KanMX","rec26985"
"S000003285","rec26985"
"S000003295-KanMX","rec26986"
"S000003295","rec26986"
"S000003314-KanMX","rec26987"
"S000003314","rec26987"
"S000003318-KanMX","rec26988"
"S000003318","rec26988"
"S000003321-KanMX","rec26989"
"S000003321","rec26989"
"S000003324-KanMX","rec26990"
"S000003324","rec26990"
"S000003325-KanMX","rec26991"
"S000003325","rec26991"
"S000003338-KanMX","rec26992"
"S000003338","rec26992"
"S000003342-KanMX","rec26993"
"S000003342","rec26993"
"S000003348-KanMX","rec26994"
"S000003348","rec26994"
"S000003349-KanMX","rec26995"
"S000003349","rec26995"
"S000003470-KanMX","rec26996"
"S000003470","rec26996"
"S000003471-KanMX","rec26997"
"S000003471","rec26997"
"S000003480-KanMX","rec26998"
"S000003480","rec26998"
"S000003482-KanMX","rec26999"
"S000003482","rec26999"
"S000003665-KanMX","rec27000"
"S000003665","rec27000"
"S000003668-KanMX","rec27001"
"S000003668","rec27001"
"S000003672-KanMX","rec27002"
"S000003672","rec27002"
"S000003673-KanMX","rec27003"
"S000003673","rec27003"
"S000003675-KanMX","rec27004"
"S000003675","rec27004"
"S000003676-KanMX","rec27005"
"S000003676","rec27005"
"S000003677-KanMX","rec27006"
"S000003677","rec27006"
"S000003687-KanMX","rec27007"
"S000003687","rec27007"
"S000003696-KanMX","rec27009"
"S000003696","rec27009"
"S000003697-KanMX","rec27010"
"S000003697","rec27010"
"S000003699-KanMX","rec27011"
"S000003699","rec27011"
"S000003701-KanMX","rec27012"
"S000003701","rec27012"
"S000003708-KanMX","rec27013"
"S000003708","rec27013"
"S000003710-KanMX","rec27014"
"S000003710","rec27014"
"S000003711-KanMX","rec27015"
"S000003711","rec27015"
"S000003713-KanMX","rec27016"
"S000003713","rec27016"
"S000003720-KanMX","rec27017"
"S000003720","rec27017"
"S000003725-KanMX","rec27018"
"S000003725","rec27018"
"S000003727-KanMX","rec27019"
"S000003727","rec27019"
"S000003731-KanMX","rec27020"
"S000003731","rec27020"
"S000003732-KanMX","rec27021"
"S000003732","rec27021"
"S000003736-KanMX","rec27022"
"S000003736","rec27022"
"S000003738-KanMX","rec27023"
"S000003738","rec27023"
"S000003741-KanMX","rec27024"
"S000003741","rec27024"
"S000003749-KanMX","rec27025"
"S000003749","rec27025"
"S000001956-KanMX","rec27026"
"S000001956","rec27026"
"S000001598-KanMX","rec27027"
"S000001598","rec27027"
"S000001622-KanMX","rec27028"
"S000001622","rec27028"
"S000001677-KanMX","rec27032"
"S000001677","rec27032"
"S000001678-KanMX","rec27033"
"S000001678","rec27033"
"S000001684-KanMX","rec27034"
"S000001684","rec27034"
"S000001685-KanMX","rec27035"
"S000001685","rec27035"
"S000001687-KanMX","rec27036"
"S000001687","rec27036"
"S000001692-KanMX","rec27037"
"S000001692","rec27037"
"S000001698-KanMX","rec27038"
"S000001698","rec27038"
"S000001703-KanMX","rec27039"
"S000001703","rec27039"
"S000001712-KanMX","rec27040"
"S000001712","rec27040"
"S000001718-KanMX","rec27041"
"S000001718","rec27041"
"S000001727-KanMX","rec27042"
"S000001727","rec27042"
"S000001731-KanMX","rec27043"
"S000001731","rec27043"
"S000001735-KanMX","rec27044"
"S000001735","rec27044"
"S000001736-KanMX","rec27045"
"S000001736","rec27045"
"S000001737-KanMX","rec27046"
"S000001737","rec27046"
"S000001742-KanMX","rec27047"
"S000001742","rec27047"
"S000001744-KanMX","rec27048"
"S000001744","rec27048"
"S000001746-KanMX","rec27049"
"S000001746","rec27049"
"S000001747-KanMX","rec27050"
"S000001747","rec27050"
"S000001748-KanMX","rec27051"
"S000001748","rec27051"
"S000001749-KanMX","rec27052"
"S000001749","rec27052"
"S000001754-KanMX","rec27053"
"S000001754","rec27053"
"S000001761-KanMX","rec27054"
"S000001761","rec27054"
"S000004498-KanMX","rec27055"
"S000004498","rec27055"
"S000004607-KanMX","rec27056"
"S000004607","rec27056"
"S000028628-KanMX","rec27069"
"S000028628","rec27069"
"S000001880-KanMX","rec27070"
"S000001880","rec27070"
"S000001875-KanMX","rec27072"
"S000001875","rec27072"
"S000001855-KanMX","rec27075"
"S000001855","rec27075"
"S000001852-KanMX","rec27076"
"S000001852","rec27076"
"S000001915-KanMX","rec27080"
"S000001915","rec27080"
"S000002968-KanMX","rec27081"
"S000002968","rec27081"
"S000001921-KanMX","rec27082"
"S000001921","rec27082"
"S000001924-KanMX","rec27083"
"S000001924","rec27083"
"S000001925-KanMX","rec27084"
"S000001925","rec27084"
"S000001926-KanMX","rec27085"
"S000001926","rec27085"
"S000001927-KanMX","rec27086"
"S000001927","rec27086"
"S000003377-KanMX","rec27087"
"S000003377","rec27087"
"S000001189-KanMX","rec27089"
"S000001189","rec27089"
"S000001214-KanMX","rec27090"
"S000001214","rec27090"
"S000003577-KanMX","rec27091"
"S000003577","rec27091"
"S000003578-KanMX","rec27092"
"S000003578","rec27092"
"S000003606-KanMX","rec27093"
"S000003606","rec27093"
"S000003614-KanMX","rec27094"
"S000003614","rec27094"
"S000003630-KanMX","rec27095"
"S000003630","rec27095"
"S000003633-KanMX","rec27096"
"S000003633","rec27096"
"S000003637-KanMX","rec27097"
"S000003637","rec27097"
"S000003641-KanMX","rec27099"
"S000003641","rec27099"
"S000003661-KanMX","rec27100"
"S000003661","rec27100"
"S000003664-KanMX","rec27101"
"S000003664","rec27101"
"S000001793-KanMX","rec27102"
"S000001793","rec27102"
"S000001802-KanMX","rec27103"
"S000001802","rec27103"
"S000001803-KanMX","rec27104"
"S000001803","rec27104"
"S000001804-KanMX","rec27105"
"S000001804","rec27105"
"S000001810-KanMX","rec27106"
"S000001810","rec27106"
"S000004100-KanMX","rec27107"
"S000004100","rec27107"
"S000006429-KanMX","rec27108"
"S000006429","rec27108"
"S000004431-KanMX","rec27109"
"S000004431","rec27109"
"S000004434-KanMX","rec27110"
"S000004434","rec27110"
"S000004447-KanMX","rec27111"
"S000004447","rec27111"
"S000004449-KanMX","rec27112"
"S000004449","rec27112"
"S000004531-KanMX","rec27113"
"S000004531","rec27113"
"S000004534-KanMX","rec27114"
"S000004534","rec27114"
"S000004583-KanMX","rec27116"
"S000004583","rec27116"
"S000004640-KanMX","rec27117"
"S000004640","rec27117"
"S000004678-KanMX","rec27118"
"S000004678","rec27118"
"S000004710-KanMX","rec27119"
"S000004710","rec27119"
"S000004714-KanMX","rec27120"
"S000004714","rec27120"
"S000004724-KanMX","rec27121"
"S000004724","rec27121"
"S000004725-KanMX","rec27122"
"S000004725","rec27122"
"S000005335-KanMX","rec27123"
"S000005335","rec27123"
"S000005338-KanMX","rec27124"
"S000005338","rec27124"
"S000005352-KanMX","rec27125"
"S000005352","rec27125"
"S000005485-KanMX","rec27126"
"S000005485","rec27126"
"S000005499-KanMX","rec27127"
"S000005499","rec27127"
"S000005506-KanMX","rec27128"
"S000005506","rec27128"
"S000005507-KanMX","rec27129"
"S000005507","rec27129"
"S000005513-KanMX","rec27133"
"S000005513","rec27133"
"S000006189-KanMX","rec27135"
"S000006189","rec27135"
"S000006211-KanMX","rec27136"
"S000006211","rec27136"
"S000006212-KanMX","rec27137"
"S000006212","rec27137"
"S000006214-KanMX","rec27138"
"S000006214","rec27138"
"S000006217-KanMX","rec27140"
"S000006217","rec27140"
"S000006226-KanMX","rec27142"
"S000006226","rec27142"
"S000006227-KanMX","rec27143"
"S000006227","rec27143"
"S000006228-KanMX","rec27144"
"S000006228","rec27144"
"S000006230-KanMX","rec27145"
"S000006230","rec27145"
"S000006235-KanMX","rec27146"
"S000006235","rec27146"
"S000006241-KanMX","rec27147"
"S000006241","rec27147"
"S000006247-KanMX","rec27148"
"S000006247","rec27148"
"S000006254-KanMX","rec27149"
"S000006254","rec27149"
"S000006268-KanMX","rec27150"
"S000006268","rec27150"
"S000006271-KanMX","rec27151"
"S000006271","rec27151"
"S000006282-KanMX","rec27152"
"S000006282","rec27152"
"S000002129-KanMX","rec27153"
"S000002129","rec27153"
"S000000284-KanMX","rec27154"
"S000000284","rec27154"
"S000000287-KanMX","rec27155"
"S000000287","rec27155"
"S000002156-KanMX","rec27156"
"S000002156","rec27156"
"S000000291-KanMX","rec27157"
"S000000291","rec27157"
"S000000292-KanMX","rec27158"
"S000000292","rec27158"
"S000000294-KanMX","rec27159"
"S000000294","rec27159"
"S000000302-KanMX","rec27160"
"S000000302","rec27160"
"S000000316-KanMX","rec27161"
"S000000316","rec27161"
"S000000325-KanMX","rec27162"
"S000000325","rec27162"
"S000000329-KanMX","rec27163"
"S000000329","rec27163"
"S000000335-KanMX","rec27164"
"S000000335","rec27164"
"S000000354-KanMX","rec27165"
"S000000354","rec27165"
"S000000372-KanMX","rec27166"
"S000000372","rec27166"
"S000000373-KanMX","rec27167"
"S000000373","rec27167"
"S000000474-KanMX","rec27168"
"S000000474","rec27168"
"S000000476-KanMX","rec27169"
"S000000476","rec27169"
"S000000479-KanMX","rec27170"
"S000000479","rec27170"
"S000000480-KanMX","rec27171"
"S000000480","rec27171"
"S000000484-KanMX","rec27172"
"S000000484","rec27172"
"S000000491-KanMX","rec27173"
"S000000491","rec27173"
"S000000492-KanMX","rec27174"
"S000000492","rec27174"
"S000000493-KanMX","rec27175"
"S000000493","rec27175"
"S000000498-KanMX","rec27176"
"S000000498","rec27176"
"S000000505-KanMX","rec27177"
"S000000505","rec27177"
"S000000589-KanMX","rec27178"
"S000000589","rec27178"
"S000007222-KanMX","rec27179"
"S000007222","rec27179"
"S000000626-KanMX","rec27180"
"S000000626","rec27180"
"S000000628-KanMX","rec27181"
"S000000628","rec27181"
"S000000629-KanMX","rec27182"
"S000000629","rec27182"
"S000000642-KanMX","rec27183"
"S000000642","rec27183"
"S000000643-KanMX","rec27184"
"S000000643","rec27184"
"S000000644-KanMX","rec27185"
"S000000644","rec27185"
"S000000649-KanMX","rec27186"
"S000000649","rec27186"
"S000000650-KanMX","rec27187"
"S000000650","rec27187"
"S000000653-KanMX","rec27188"
"S000000653","rec27188"
"S000000656-KanMX","rec27189"
"S000000656","rec27189"
"S000000657-KanMX","rec27190"
"S000000657","rec27190"
"S000000660-KanMX","rec27191"
"S000000660","rec27191"
"S000000663-KanMX","rec27192"
"S000000663","rec27192"
"S000000665-KanMX","rec27193"
"S000000665","rec27193"
"S000000668-KanMX","rec27194"
"S000000668","rec27194"
"S000000669-KanMX","rec27195"
"S000000669","rec27195"
"S000000671-KanMX","rec27196"
"S000000671","rec27196"
"S000000679-KanMX","rec27197"
"S000000679","rec27197"
"S000000680-KanMX","rec27198"
"S000000680","rec27198"
"S000000684-KanMX","rec27199"
"S000000684","rec27199"
"S000000685-KanMX","rec27200"
"S000000685","rec27200"
"S000002353-KanMX","rec27201"
"S000002353","rec27201"
"S000002414-KanMX","rec27202"
"S000002414","rec27202"
"S000002448-KanMX","rec27203"
"S000002448","rec27203"
"S000002455-KanMX","rec27204"
"S000002455","rec27204"
"S000001868-KanMX","rec27205"
"S000001868","rec27205"
"S000001907-KanMX","rec27206"
"S000001907","rec27206"
"S000001909-KanMX","rec27207"
"S000001909","rec27207"
"S000004650-KanMX","rec27208"
"S000004650","rec27208"
"S000004996-KanMX","rec27209"
"S000004996","rec27209"
"S000004997-KanMX","rec27210"
"S000004997","rec27210"
"S000005001-KanMX","rec27211"
"S000005001","rec27211"
"S000005005-KanMX","rec27212"
"S000005005","rec27212"
"S000005009-KanMX","rec27213"
"S000005009","rec27213"
"S000005010-KanMX","rec27214"
"S000005010","rec27214"
"S000005011-KanMX","rec27215"
"S000005011","rec27215"
"S000005012-KanMX","rec27216"
"S000005012","rec27216"
"S000005014-KanMX","rec27217"
"S000005014","rec27217"
"S000005015-KanMX","rec27218"
"S000005015","rec27218"
"S000005016-KanMX","rec27219"
"S000005016","rec27219"
"S000005017-KanMX","rec27220"
"S000005017","rec27220"
"S000005018-KanMX","rec27221"
"S000005018","rec27221"
"S000005020-KanMX","rec27222"
"S000005020","rec27222"
"S000005022-KanMX","rec27223"
"S000005022","rec27223"
"S000005023-KanMX","rec27224"
"S000005023","rec27224"
"S000005024-KanMX","rec27225"
"S000005024","rec27225"
"S000005026-KanMX","rec27226"
"S000005026","rec27226"
"S000005027-KanMX","rec27227"
"S000005027","rec27227"
