allele_id,item_id
S000002129-KanMX,rec37153
S000000287-KanMX,rec37155
S000002156-KanMX,rec37156
S000000294-KanMX,rec37159
S000000302-KanMX,rec37160
S000000316-KanMX,rec37161
S000000329-KanMX,rec37163
S000000335-KanMX,rec37164
S000000354-KanMX,rec37165
S000000372-KanMX,rec37166
S000000373-KanMX,rec37167
S000000474-KanMX,rec37168
S000000476-KanMX,rec37169
S000000479-KanMX,rec37170
S000000480-KanMX,rec37171
S000000484-KanMX,rec37172
S000000491-KanMX,rec37173
S000000492-KanMX,rec37174
S000000493-KanMX,rec37175
S000000498-KanMX,rec37176
S000000505-KanMX,rec37177
S000000589-KanMX,rec37178
S000007222-KanMX,rec37179
S000000626-KanMX,rec37180
S000000628-KanMX,rec37181
S000000629-KanMX,rec37182
S000000642-KanMX,rec37183
S000000643-KanMX,rec37184
S000000644-KanMX,rec37185
S000000649-KanMX,rec37186
S000000656-KanMX,rec37189
S000000657-KanMX,rec37190
S000000660-KanMX,rec37191
S000000663-KanMX,rec37192
S000000665-KanMX,rec37193
S000000669-KanMX,rec37195
S000000671-KanMX,rec37196
S000000679-KanMX,rec37197
S000000680-KanMX,rec37198
S000000684-KanMX,rec37199
S000000685-KanMX,rec37200
S000002353-KanMX,rec37201
S000002414-KanMX,rec37202
S000002455-KanMX,rec37204
S000001907-KanMX,rec37206
S000001909-KanMX,rec37207
S000004996-KanMX,rec37209
S000004997-KanMX,rec37210
S000005001-KanMX,rec37211
S000005009-KanMX,rec37213
S000005010-KanMX,rec37214
S000005011-KanMX,rec37215
S000005012-KanMX,rec37216
S000005014-KanMX,rec37217
S000005015-KanMX,rec37218
S000005016-KanMX,rec37219
S000005017-KanMX,rec37220
S000005018-KanMX,rec37221
S000005020-KanMX,rec37222
S000005022-KanMX,rec37223
S000005023-KanMX,rec37224
S000005024-KanMX,rec37225
S000005026-KanMX,rec37226
S000005027-KanMX,rec37227
S000005029-KanMX,rec37228
S000005031-KanMX,rec37229
S000005034-KanMX,rec37230
S000005035-KanMX,rec37231
S000005037-KanMX,rec37232
S000005039-KanMX,rec37233
S000005041-KanMX,rec37234
S000005043-KanMX,rec37235
S000005044-KanMX,rec37236
S000005048-KanMX,rec37237
S000005049-KanMX,rec37238
S000005050-KanMX,rec37239
S000005051-KanMX,rec37240
S000005059-KanMX,rec37241
S000005063-KanMX,rec37242
S000005064-KanMX,rec37243
S000005065-KanMX,rec37244
S000005069-KanMX,rec37245
S000005074-KanMX,rec37247
S000000022-KanMX,rec37249
S000000503-KanMX,rec37250
S000000704-KanMX,rec37253
S000002650-KanMX,rec37256
S000002734-KanMX,rec37257
S000002825-KanMX,rec37258
S000002852-KanMX,rec37259
S000002869-KanMX,rec37260
S000002901-KanMX,rec37261
S000002908-KanMX,rec37263
S000002910-KanMX,rec37264
S000002914-KanMX,rec37265
S000002920-KanMX,rec37266
S000002923-KanMX,rec37267
S000000891-KanMX,rec37269
S000001895-KanMX,rec37270
S000001891-KanMX,rec37272
S000001890-KanMX,rec37273
S000001887-KanMX,rec37275
S000001884-KanMX,rec37276
S000001955-KanMX,rec37277
S000001882-KanMX,rec37278
S000001881-KanMX,rec37279
S000001878-KanMX,rec37280
S000001861-KanMX,rec37281
S000007240-KanMX,rec37283
S000003394-KanMX,rec37284
S000003484-KanMX,rec37285
S000003486-KanMX,rec37286
S000003487-KanMX,rec37287
S000003489-KanMX,rec37288
S000003490-KanMX,rec37289
S000003503-KanMX,rec37290
S000007608-KanMX,rec37291
S000003505-KanMX,rec37292
S000003508-KanMX,rec37293
S000003521-KanMX,rec37294
S000003523-KanMX,rec37295
S000003524-KanMX,rec37296
S000003527-KanMX,rec37297
S000007496-KanMX,rec37298
S000001292-KanMX,rec37299
S000001295-KanMX,rec37300
S000001320-KanMX,rec37301
S000001354-KanMX,rec37302
S000001462-KanMX,rec37303
S000001469-KanMX,rec37304
S000001471-KanMX,rec37305
S000001482-KanMX,rec37306
S000001483-KanMX,rec37307
S000003763-KanMX,rec37308
S000003816-KanMX,rec37310
S000007243-KanMX,rec37311
S000001814-KanMX,rec37312
S000004803-KanMX,rec37314
S000004941-KanMX,rec37315
S000005082-KanMX,rec37316
S000005084-KanMX,rec37317
S000005086-KanMX,rec37318
S000005259-KanMX,rec37319
S000005511-KanMX,rec37320
S000005512-KanMX,rec37321
S000005515-KanMX,rec37322
S000005791-KanMX,rec37323
S000005792-KanMX,rec37324
S000005793-KanMX,rec37325
S000005794-KanMX,rec37326
S000005795-KanMX,rec37327
S000005796-KanMX,rec37328
S000005797-KanMX,rec37329
S000005799-KanMX,rec37331
S000005800-KanMX,rec37332
S000005801-KanMX,rec37333
S000005802-KanMX,rec37334
S000007253-KanMX,rec37335
S000005828-KanMX,rec37336
S000005829-KanMX,rec37337
S000005925-KanMX,rec37338
S000005938-KanMX,rec37339
S000005948-KanMX,rec37340
S000005955-KanMX,rec37341
S000005957-KanMX,rec37342
S000005999-KanMX,rec37343
S000006058-KanMX,rec37344
S000000224-KanMX,rec37345
S000000278-KanMX,rec37346
S000002825-KanMX,rec37347
S000001861-KanMX,rec37362
S000001831-KanMX,rec37364
S000003639-KanMX,rec37367
S000004538-KanMX,rec37368
S000004956-KanMX,rec37369
S000004959-KanMX,rec37370
S000004992-KanMX,rec37372
S000004998-KanMX,rec37373
S000005000-KanMX,rec37374
S000005004-KanMX,rec37375
S000005013-KanMX,rec37376
S000005030-KanMX,rec37377
S000005033-KanMX,rec37378
S000005040-KanMX,rec37379
S000005053-KanMX,rec37381
S000005055-KanMX,rec37382
S000005091-KanMX,rec37383
S000005164-KanMX,rec37384
S000005212-KanMX,rec37385
S000005228-KanMX,rec37386
S000005259-KanMX,rec37387
S000005316-KanMX,rec37389
S000005508-KanMX,rec37390
S000005511-KanMX,rec37391
S000005512-KanMX,rec37392
S000006079-KanMX,rec37394
S000007224-KanMX,rec37395
S000006115-KanMX,rec37396
S000006215-KanMX,rec37399
S000006225-KanMX,rec37400
S000006287-KanMX,rec37401
S000006295-KanMX,rec37403
S000006322-KanMX,rec37405
S000006433-KanMX,rec37406
S000006355-KanMX,rec37407
S000001161-KanMX,rec37408
S000005152-KanMX,rec37409
S000005679-KanMX,rec37410
S000028528-KanMX,rec37441
S000028732-KanMX,rec37442
S000028593-KanMX,rec37443
S000028595-KanMX,rec37444
S000028529-KanMX,rec37445
S000007591-KanMX,rec37446
S000028517-KanMX,rec37447
S000028597-KanMX,rec37448
S000007587-KanMX,rec37449
S000028598-KanMX,rec37450
S000028736-KanMX,rec37451
S000007521-KanMX,rec37452
S000028532-KanMX,rec37453
S000007522-KanMX,rec37454
S000028510-KanMX,rec37455
S000028603-KanMX,rec37456
S000028534-KanMX,rec37457
S000028816-KanMX,rec37458
S000028535-KanMX,rec37459
S000028817-KanMX,rec37460
S000028605-KanMX,rec37462
S000007596-KanMX,rec37463
S000007547-KanMX,rec37464
S000028519-KanMX,rec37466
S000007588-KanMX,rec37467
S000007599-KanMX,rec37468
S000028520-KanMX,rec37469
S000028819-KanMX,rec37470
S000007234-KanMX,rec37472
S000007603-KanMX,rec37473
S000028538-KanMX,rec37474
S000028539-KanMX,rec37475
S000028541-KanMX,rec37476
S000028542-KanMX,rec37477
S000007255-KanMX,rec37479
S000007605-KanMX,rec37480
S000028739-KanMX,rec37481
S000028740-KanMX,rec37482
S000002954-KanMX,rec37484
S000007523-KanMX,rec37485
S000002128-KanMX,rec37488
S000028625-KanMX,rec37489
S000028437-KanMX,rec37490
S000028547-KanMX,rec37492
S000007606-KanMX,rec37493
S000028630-KanMX,rec37494
S000028769-KanMX,rec37495
S000028632-KanMX,rec37496
S000028548-KanMX,rec37497
S000028635-KanMX,rec37498
S000028827-KanMX,rec37500
S000028550-KanMX,rec37501
S000028638-KanMX,rec37502
S000028521-KanMX,rec37503
S000028639-KanMX,rec37504
S000028640-KanMX,rec37505
S000007608-KanMX,rec37507
S000028828-KanMX,rec37508
S000028830-KanMX,rec37509
S000028645-KanMX,rec37510
S000028832-KanMX,rec37511
S000028552-KanMX,rec37513
S000028553-KanMX,rec37514
S000028835-KanMX,rec37515
S000028836-KanMX,rec37516
S000028556-KanMX,rec37517
S000028837-KanMX,rec37518
S000028838-KanMX,rec37519
S000003549-KanMX,rec37520
S000028804-KanMX,rec37521
S000007611-KanMX,rec37522
S000028662-KanMX,rec37523
S000028522-KanMX,rec37524
S000028806-KanMX,rec37526
S000028523-KanMX,rec37528
S000007348-KanMX,rec37529
S000028557-KanMX,rec37530
S000007615-KanMX,rec37531
S000028524-KanMX,rec37532
S000028667-KanMX,rec37533
S000007616-KanMX,rec37534
S000000019-KanMX,rec37537
S000007586-KanMX,rec37538
S000000337-KanMX,rec37539
S000007549-KanMX,rec37541
S000007548-KanMX,rec37542
S000000809-KanMX,rec37544
S000000901-KanMX,rec37546
S000000907-KanMX,rec37547
S000000957-KanMX,rec37548
S000007427-KanMX,rec37549
S000003068-KanMX,rec37551
S000003087-KanMX,rec37552
S000003102-KanMX,rec37553
S000003146-KanMX,rec37554
S000003152-KanMX,rec37556
S000003153-KanMX,rec37557
S000003158-KanMX,rec37558
S000003159-KanMX,rec37559
S000003160-KanMX,rec37560
S000003184-KanMX,rec37561
S000003412-KanMX,rec37562
S000001133-KanMX,rec37563
S000001712-KanMX,rec37565
S000001808-KanMX,rec37567
S000028560-KanMX,rec37568
S000028808-KanMX,rec37570
S000028569-KanMX,rec37571
S000028525-KanMX,rec37572
S000004305-KanMX,rec37573
S000028571-KanMX,rec37574
S000028845-KanMX,rec37575
S000007620-KanMX,rec37576
S000028683-KanMX,rec37577
S000028572-KanMX,rec37578
S000007621-KanMX,rec37579
S000028573-KanMX,rec37580
S000007472-KanMX,rec37581
S000028691-KanMX,rec37582
S000007622-KanMX,rec37583
S000028692-KanMX,rec37585
S000028848-KanMX,rec37587
S000028693-KanMX,rec37588
S000028514-KanMX,rec37589
S000028576-KanMX,rec37590
S000028694-KanMX,rec37591
S000028849-KanMX,rec37592
S000028696-KanMX,rec37593
S000028697-KanMX,rec37594
S000028850-KanMX,rec37596
S000028810-KanMX,rec37597
S000028699-KanMX,rec37598
S000028579-KanMX,rec37599
S000028851-KanMX,rec37601
S000007624-KanMX,rec37602
S000028852-KanMX,rec37603
S000007252-KanMX,rec37605
S000028707-KanMX,rec37606
S000028812-KanMX,rec37607
S000005413-KanMX,rec37608
S000007339-KanMX,rec37609
S000007626-KanMX,rec37610
S000028854-KanMX,rec37611
S000007627-KanMX,rec37612
S000028580-KanMX,rec37613
S000028526-KanMX,rec37616
S000028856-KanMX,rec37618
S000028712-KanMX,rec37620
S000028858-KanMX,rec37621
S000028584-KanMX,rec37622
S000028586-KanMX,rec37623
S000028588-KanMX,rec37625
S000028423-KanMX,rec37626
S000028859-KanMX,rec37627
S000028721-KanMX,rec37628
S000028527-KanMX,rec37629
S000028590-KanMX,rec37631
S000028725-KanMX,rec37632
S000000081-KanMX,rec37633
S000007228-KanMX,rec37634
S000000200-KanMX,rec37635
S000000278-KanMX,rec37636
S000000302-KanMX,rec37637
S000000326-KanMX,rec37638
S000000361-KanMX,rec37639
S000000405-KanMX,rec37640
S000029722-KanMX,rec37641
S000000508-KanMX,rec37642
S000029705-KanMX,rec37644
S000000520-KanMX,rec37645
S000000566-KanMX,rec37646
S000000657-KanMX,rec37647
S000002726-KanMX,rec37648
S000002883-KanMX,rec37649
S000000911-KanMX,rec37650
S000001863-KanMX,rec37652
S000001852-KanMX,rec37653
S000001941-KanMX,rec37654
S000003001-KanMX,rec37655
S000003013-KanMX,rec37656
S000003154-KanMX,rec37657
S000003457-KanMX,rec37659
S000003549-KanMX,rec37664
S000003553-KanMX,rec37665
S000003557-KanMX,rec37667
S000003624-KanMX,rec37668
S000003632-KanMX,rec37669
S000003696-KanMX,rec37670
S000003821-KanMX,rec37671
S000003845-KanMX,rec37672
S000003862-KanMX,rec37675
S000028513-KanMX,rec37676
S000003875-KanMX,rec37677
S000003904-KanMX,rec37678
S000003912-KanMX,rec37679
S000001485-KanMX,rec37680
S000007242-KanMX,rec37681
S000001640-KanMX,rec37683
S000001681-KanMX,rec37684
S000001684-KanMX,rec37685
S000001762-KanMX,rec37687
S000001808-KanMX,rec37688
S000004044-KanMX,rec37689
S000004184-KanMX,rec37690
S000004201-KanMX,rec37691
S000004363-KanMX,rec37693
S000004411-KanMX,rec37695
S000004437-KanMX,rec37696
S000004497-KanMX,rec37697
S000004572-KanMX,rec37698
S000004751-KanMX,rec37699
S000004815-KanMX,rec37700
S000004882-KanMX,rec37702
S000005034-KanMX,rec37704
S000005091-KanMX,rec37705
S000005153-KanMX,rec37706
S000005224-KanMX,rec37707
S000005335-KanMX,rec37709
S000005408-KanMX,rec37710
S000005500-KanMX,rec37711
S000005505-KanMX,rec37713
S000005514-KanMX,rec37714
S000005524-KanMX,rec37715
S000005552-KanMX,rec37716
S000005595-KanMX,rec37717
S000005613-KanMX,rec37718
S000005765-KanMX,rec37719
S000007253-KanMX,rec37721
S000006086-KanMX,rec37723
S000006438-KanMX,rec37724
S000006198-KanMX,rec37725
S000006293-KanMX,rec37726
S000006302-KanMX,rec37727
S000000047-KanMX,rec37729
S000000266-KanMX,rec37730
S000000309-KanMX,rec37731
S000000478-KanMX,rec37734
S000028508-KanMX,rec37735
S000000657-KanMX,rec37737
S000029724-KanMX,rec37738
S000002184-KanMX,rec37739
S000002194-KanMX,rec37740
S000002227-KanMX,rec37741
S000002235-KanMX,rec37742
S000002497-KanMX,rec37743
S000002499-KanMX,rec37744
S000002554-KanMX,rec37745
S000002587-KanMX,rec37746
S000002723-KanMX,rec37747
S000002841-KanMX,rec37748
S000002856-KanMX,rec37749
S000002893-KanMX,rec37750
S000002909-KanMX,rec37751
S000002926-KanMX,rec37752
S000000748-KanMX,rec37753
S000000767-KanMX,rec37754
S000000817-KanMX,rec37755
S000000828-KanMX,rec37756
S000000878-KanMX,rec37758
S000001955-KanMX,rec37759
S000001934-KanMX,rec37760
S000002991-KanMX,rec37761
S000003000-KanMX,rec37762
S000003049-KanMX,rec37764
S000003069-KanMX,rec37765
S000003072-KanMX,rec37766
S000003164-KanMX,rec37768
S000003170-KanMX,rec37769
S000003179-KanMX,rec37770
S000003192-KanMX,rec37771
S000003206-KanMX,rec37773
S000003269-KanMX,rec37774
S000003294-KanMX,rec37775
S000029726-KanMX,rec37776
S000003476-KanMX,rec37777
S000000993-KanMX,rec37778
S000000996-KanMX,rec37779
S000001043-KanMX,rec37780
S000001105-KanMX,rec37782
S000001113-KanMX,rec37783
S000001132-KanMX,rec37786
S000001140-KanMX,rec37787
S000001183-KanMX,rec37789
S000001192-KanMX,rec37790
S000001230-KanMX,rec37793
S000001235-KanMX,rec37794
S000001248-KanMX,rec37797
S000001303-KanMX,rec37799
S000001389-KanMX,rec37800
S000003595-KanMX,rec37802
S000001548-KanMX,rec37804
S000001620-KanMX,rec37805
S000001799-KanMX,rec37807
S000004074-KanMX,rec37808
S000004108-KanMX,rec37809
S000004115-KanMX,rec37810
S000004241-KanMX,rec37812
S000004321-KanMX,rec37813
S000004324-KanMX,rec37814
S000004635-KanMX,rec37817
S000005106-KanMX,rec37823
S000005434-KanMX,rec37824
S000005728-KanMX,TS-1A2
S000005728-KanMX,TS-1A3
S000005728-KanMX,TS-1A4
S000005728-KanMX,TS-1A5
S000005728-KanMX,TS-1A6
S000005728-KanMX,TS-1A7
S000005728-KanMX,TS-1A8
S000005728-KanMX,TS-1A9
S000005728-KanMX,TS-1A10
S000005728-KanMX,TS-1A11
S000005728-KanMX,TS-1A12
S000005728-KanMX,TS-1A13
S000005728-KanMX,TS-1A14
S000005728-KanMX,TS-1A15
S000005728-KanMX,TS-1A16
S000005728-KanMX,TS-1A17
S000005728-KanMX,TS-1A18
S000005728-KanMX,TS-1A19
S000005728-KanMX,TS-1A20
S000005728-KanMX,TS-1A21
S000005728-KanMX,TS-1A22
S000005728-KanMX,TS-1A23
S000005728-KanMX,TS-1A24
S000005728-KanMX,TS-1B1
S000000814-1-KanMX,TS-1B2
S000001710-1-KanMX,TS-1B3
S000003417-1-KanMX,TS-1B4
S000005728-KanMX,TS-1B5
S000001229-1-KanMX,TS-1B6
S000003954-3-KanMX,TS-1B7
S000003538-2-KanMX,TS-1B8
S000003954-5-KanMX,TS-1B9
S000004723-2-KanMX,TS-1B10
S000004016-1-KanMX,TS-1B11
S000004778-1-KanMX,TS-1B12
S000004068-1-KanMX,TS-1B13
S000000264-1-KanMX,TS-1B14
S000004451-1-KanMX,TS-1B15
S000003826-g302y-KanMX,TS-1B16
S000004451-2-KanMX,TS-1B17
S000003826-h161a-KanMX,TS-1B18
S000004451-3-KanMX,TS-1B19
S000003826-g15c-KanMX,TS-1B20
S000004599-1-KanMX,TS-1B21
S000003826-f306g-KanMX,TS-1B22
S000005675-2-KanMX,TS-1B23
S000005728-KanMX,TS-1B24
S000005728-KanMX,TS-1C1
S000002266-ts-KanMX,TS-1C2
S000001049-td-KanMX,TS-1C3
S000001412-1-KanMX,TS-1C4
S000006369-td-KanMX,TS-1C5
S000000119-1-KanMX,TS-1C6
S000005207-td-KanMX,TS-1C7
S000000758-1-KanMX,TS-1C8
S000002260-7-KanMX,TS-1C9
S000001572-3-KanMX,TS-1C10
S000002772-ts-KanMX,TS-1C11
S000006132-1-KanMX,TS-1C12
S000001528-1-KanMX,TS-1C13
S000005211-104-KanMX,TS-1C14
S000005206-12-KanMX,TS-1C15
S000005211-139-KanMX,TS-1C16
S000005728-KanMX,TS-1C17
S000000441-1-KanMX,TS-1C18
S000003818-2-KanMX,TS-1C19
S000004848-1-KanMX,TS-1C20
S000004301-1-KanMX,TS-1C21
S000006006-2-KanMX,TS-1C22
S000000306-102-KanMX,TS-1C23
S000005728-KanMX,TS-1C24
S000005728-KanMX,TS-1D1
S000002764-220-KanMX,TS-1D2
S000006130-2-KanMX,TS-1D3
S000003626-1-KanMX,TS-1D4
S000004078-ts-KanMX,TS-1D5
S000004723-1-KanMX,TS-1D6
S000002284-3-KanMX,TS-1D7
S000000039-5-KanMX,TS-1D8
S000002284-2-KanMX,TS-1D9
S000005309-1-KanMX,TS-1D10
S000003571-159-KanMX,TS-1D11
S000005499-e72g-KanMX,TS-1D12
S000005728-KanMX,TS-1D13
S000001889-8-KanMX,TS-1D14
S000005601-1-KanMX,TS-1D15
S000002461-2-KanMX,TS-1D16
S000004370-2-KanMX,TS-1D17
S000000264-4-KanMX,TS-1D18
S000001855-111-KanMX,TS-1D19
S000005728-KanMX,TS-1D20
S000001855-119-KanMX,TS-1D21
S000000264-2-KanMX,TS-1D22
S000001855-132-KanMX,TS-1D23
S000005728-KanMX,TS-1D24
S000005728-KanMX,TS-1E1
S000004258-3-KanMX,TS-1E2
S000004219-1-KanMX,TS-1E3
S000006259-9-KanMX,TS-1E4
S000005888-1-KanMX,TS-1E5
S000004296-4-KanMX,TS-1E6
S000002579-td-KanMX,TS-1E7
S000003098-c354-KanMX,TS-1E8
S000004301-2-KanMX,TS-1E9
S000000406-ts-KanMX,TS-1E10
S000001149-1-KanMX,TS-1E11
S000003837-4-KanMX,TS-1E12
S000002590-1-KanMX,TS-1E13
S000005728-KanMX,TS-1E14
S000003730-1-KanMX,TS-1E15
S000002172-3-KanMX,TS-1E16
S000002323-1-KanMX,TS-1E17
S000002616-103-KanMX,TS-1E18
S000000036-1-KanMX,TS-1E19
S000004306-3-KanMX,TS-1E20
S000003496-1-KanMX,TS-1E21
S000002175-4-KanMX,TS-1E22
S000002571-1-KanMX,TS-1E23
S000005728-KanMX,TS-1E24
S000005728-KanMX,TS-1F1
S000004258-1-KanMX,TS-1F2
S000001855-112-KanMX,TS-1F3
S000002324-16-KanMX,TS-1F4
S000001855-122-KanMX,TS-1F5
S000002575-ts-KanMX,TS-1F6
S000001855-155-KanMX,TS-1F7
S000005728-KanMX,TS-1F8
S000003372-2-KanMX,TS-1F9
S000002575-1-KanMX,TS-1F10
S000004449-1-KanMX,TS-1F11
S000001461-2-KanMX,TS-1F12
S000001855-129-KanMX,TS-1F13
S000001595-102-KanMX,TS-1F14
S000005728-KanMX,TS-1F15
S000004833-1-KanMX,TS-1F16
S000004529-3-KanMX,TS-1F17
S000001886-2-KanMX,TS-1F18
S000005728-KanMX,TS-1F19
S000001234-162-KanMX,TS-1F20
S000003411-5-KanMX,TS-1F21
S000001234-9-KanMX,TS-1F22
S000005728-KanMX,TS-1F23
S000005728-KanMX,TS-1F24
S000005728-KanMX,TS-1G1
S000003372-1-KanMX,TS-1G2
S000001330-4-KanMX,TS-1G3
S000005728-KanMX,TS-1G4
S000005728-KanMX,TS-1G5
S000002260-2-KanMX,TS-1G6
S000003202-1-KanMX,TS-1G7
S000001855-101-KanMX,TS-1G8
S000000959-1-KanMX,TS-1G9
S000001855-3-KanMX,TS-1G10
S000000039-h-KanMX,TS-1G11
S000001855-4-KanMX,TS-1G12
S000000810-2-KanMX,TS-1G13
S000005863-ts2-KanMX,TS-1G14
S000002577-1-KanMX,TS-1G15
S000001855-125-KanMX,TS-1G16
S000000146-1-KanMX,TS-1G17
S000001855-133-KanMX,TS-1G18
S000005231-1-KanMX,TS-1G19
S000001855-136-KanMX,TS-1G20
S000000959-2-KanMX,TS-1G21
S000006380-1-KanMX,TS-1G22
S000001849-6-KanMX,TS-1G23
S000005728-KanMX,TS-1G24
S000005728-KanMX,TS-1H1
S000000564-17-KanMX,TS-1H2
S000005707-14-KanMX,TS-1H3
S000000564-18-KanMX,TS-1H4
S000005728-KanMX,TS-1H5
S000002248-119-KanMX,TS-1H6
S000005648-4-KanMX,TS-1H7
S000003806-2-KanMX,TS-1H8
S000005648-13-KanMX,TS-1H9
S000006014-1-KanMX,TS-1H10
S000003973-5-KanMX,TS-1H11
S000006387-6-KanMX,TS-1H12
S000000032-ts-KanMX,TS-1H13
S000000264-3-KanMX,TS-1H14
S000000360-3-KanMX,TS-1H15
S000000339-38-KanMX,TS-1H16
S000000815-1-KanMX,TS-1H17
S000003123-2-KanMX,TS-1H18
S000005728-KanMX,TS-1H19
S000001885-3-KanMX,TS-1H20
S000003029-2-KanMX,TS-1H21
S000001595-103-KanMX,TS-1H22
S000003345-11-KanMX,TS-1H23
S000005728-KanMX,TS-1H24
S000005728-KanMX,TS-1I1
S000001924-1-KanMX,TS-1I2
S000001149-td-KanMX,TS-1I3
S000001924-3-KanMX,TS-1I4
S000002573-24-KanMX,TS-1I5
S000005600-ts-KanMX,TS-1I6
S000004198-1-KanMX,TS-1I7
S000000039-11-KanMX,TS-1I8
S000004684-3-KanMX,TS-1I9
S000000039-4-KanMX,TS-1I10
S000000284-1-KanMX,TS-1I11
S000000364-4-KanMX,TS-1I12
S000002906-1-KanMX,TS-1I13
S000005783-2-KanMX,TS-1I14
S000005216-41-KanMX,TS-1I15
S000005783-5-KanMX,TS-1I16
S000003241-4-KanMX,TS-1I17
S000005728-KanMX,TS-1I18
S000002881-1-KanMX,TS-1I19
S000000313-1-KanMX,TS-1I20
S000004700-30-KanMX,TS-1I21
S000000313-3-KanMX,TS-1I22
S000005309-4-KanMX,TS-1I23
S000005728-KanMX,TS-1I24
S000005728-KanMX,TS-1J1
S000005853-16-KanMX,TS-1J2
S000003345-5-KanMX,TS-1J3
S000005294-1-KanMX,TS-1J4
S000003345-9-KanMX,TS-1J5
S000003175-ts-KanMX,TS-1J6
S000003345-19-KanMX,TS-1J7
S000001447-m4-KanMX,TS-1J8
S000003345-1-KanMX,TS-1J9
S000003826-d11a-KanMX,TS-1J10
S000001406-1-KanMX,TS-1J11
S000003829-1-KanMX,TS-1J12
S000003959-1-KanMX,TS-1J13
S000005046-ts-KanMX,TS-1J14
S000003973-8-KanMX,TS-1J15
S000005046-2-KanMX,TS-1J16
S000002467-1-KanMX,TS-1J17
S000005046-17-KanMX,TS-1J18
S000002467-3-KanMX,TS-1J19
S000005046-13-KanMX,TS-1J20
S000002597-ts-KanMX,TS-1J21
S000001532-1-KanMX,TS-1J22
S000005728-KanMX,TS-1J23
S000005728-KanMX,TS-1J24
S000005728-KanMX,TS-1K1
S000000313-8-KanMX,TS-1K2
S000000364-td-KanMX,TS-1K3
S000003324-1-KanMX,TS-1K4
S000004156-2-KanMX,TS-1K5
S000003324-2-KanMX,TS-1K6
S000000938-1-KanMX,TS-1K7
S000003324-3-KanMX,TS-1K8
S000005728-KanMX,TS-1K9
S000002459-1-KanMX,TS-1K10
S000002588-4-KanMX,TS-1K11
S000002459-2-KanMX,TS-1K12
S000001288-1-KanMX,TS-1K13
S000002459-3-KanMX,TS-1K14
S000001886-259-KanMX,TS-1K15
S000002459-4-KanMX,TS-1K16
S000005728-KanMX,TS-1K17
S000006130-1-KanMX,TS-1K18
S000002161-73-KanMX,TS-1K19
S000002186-1-KanMX,TS-1K20
S000003610-42-KanMX,TS-1K21
S000002186-3796-KanMX,TS-1K22
S000001855-124-KanMX,TS-1K23
S000005728-KanMX,TS-1K24
S000005728-KanMX,TS-1L1
S000006379-1-KanMX,TS-1L2
S000001857-443-KanMX,TS-1L3
S000005728-KanMX,TS-1L4
S000001069-821-KanMX,TS-1L5
S000003927-70-KanMX,TS-1L6
S000005728-KanMX,TS-1L7
S000001207-1-KanMX,TS-1L8
S000005728-KanMX,TS-1L9
S000001445-4-KanMX,TS-1L10
S000005728-KanMX,TS-1L11
S000003542-1-KanMX,TS-1L12
S000003610-1-KanMX,TS-1L13
S000003098-ts-KanMX,TS-1L14
S000005785-150-KanMX,TS-1L15
S000003837-1-KanMX,TS-1L16
S000005728-KanMX,TS-1L17
S000000440-8-KanMX,TS-1L18
S000004117-8-KanMX,TS-1L19
S000003098-34-KanMX,TS-1L20
S000005785-145-KanMX,TS-1L21
S000005728-KanMX,TS-1L22
S000004076-1-KanMX,TS-1L23
S000005728-KanMX,TS-1L24
S000005728-KanMX,TS-1M1
S000002186-417-KanMX,TS-1M2
S000001855-120-KanMX,TS-1M3
S000002186-6-KanMX,TS-1M4
S000000440-5-KanMX,TS-1M5
S000005454-20-KanMX,TS-1M6
S000003372-42-KanMX,TS-1M7
S000005728-KanMX,TS-1M8
S000006229-ts4-KanMX,TS-1M9
S000001501-ts1-KanMX,TS-1M10
S000000595-1-KanMX,TS-1M11
S000000364-1-KanMX,TS-1M12
S000000595-2-KanMX,TS-1M13
S000000364-13-KanMX,TS-1M14
S000005728-KanMX,TS-1M15
S000004493-4-KanMX,TS-1M16
S000000595-4-KanMX,TS-1M17
S000000314-1-KanMX,TS-1M18
S000003837-2-KanMX,TS-1M19
S000005728-KanMX,TS-1M20
S000003837-3-KanMX,TS-1M21
S000002284-9-KanMX,TS-1M22
S000003837-5-KanMX,TS-1M23
S000005728-KanMX,TS-1M24
S000005728-KanMX,TS-1N1
S000002188-ts-KanMX,TS-1N2
S000004389-18-KanMX,TS-1N3
S000005046-1-KanMX,TS-1N4
S000005151-1-KanMX,TS-1N5
S000006003-1033-KanMX,TS-1N6
S000005683-1-KanMX,TS-1N7
S000006259-6-KanMX,TS-1N8
S000005853-14-KanMX,TS-1N9
S000000131-ts-KanMX,TS-1N10
S000006149-1-KanMX,TS-1N11
S000005728-KanMX,TS-1N12
S000003113-5-KanMX,TS-1N13
S000000259-ts-KanMX,TS-1N14
S000001923-1-KanMX,TS-1N15
S000003084-3-KanMX,TS-1N16
S000000065-m2-KanMX,TS-1N17
S000002201-ts-KanMX,TS-1N18
S000000130-5-KanMX,TS-1N19
S000002222-2-KanMX,TS-1N20
S000000172-1-KanMX,TS-1N21
S000002739-ts-KanMX,TS-1N22
S000002764-221-KanMX,TS-1N23
S000005728-KanMX,TS-1N24
S000005728-KanMX,TS-1O1
S000002494-1-KanMX,TS-1O2
S000001209-1-KanMX,TS-1O3
S000000927-1-KanMX,TS-1O4
