freezer,temp,shelf,rack,pullout,insert,row,column,pullout_label,box_label,description,type,item_id
shmoo,-20,2,2,1,1,4,6,Eric 4,Eric B. Primer Box 10,10 uM; MAD3-S2; Forward internal sequencing primer.,primer,MAD3-S2
shmoo,-20,2,2,1,1,4,7,Eric 4,Eric B. Primer Box 10,10 uM; MAD3-S3; Forward internal sequencing primer.,primer,MAD3-S3
shmoo,-20,2,2,1,1,4,8,Eric 4,Eric B. Primer Box 10,10 uM; EMC2-A; Forward primer with A adaptamer. For ORF cloning.,primer,EMC2-A
shmoo,-20,2,2,1,1,4,9,Eric 4,Eric B. Primer Box 10,10 uM; EMC2-B; Reverse primer with B adaptamer. For ORF cloning.,primer,EMC2-B
shmoo,-20,2,2,1,1,5,1,Eric 4,Eric B. Primer Box 10,500 uM; EMC2-S1; Forward internal sequencing primer.,primer,EMC2-S1
shmoo,-20,2,2,1,1,5,2,Eric 4,Eric B. Primer Box 10,500 uM; EMC2-S2; Forward internal sequencing primer.,primer,EMC2-S2
shmoo,-20,2,2,1,1,5,3,Eric 4,Eric B. Primer Box 10,500 uM; SNF1-A; Forward primer with A adaptamer. For ORF cloning.,primer,SNF1-A
shmoo,-20,2,2,1,1,5,4,Eric 4,Eric B. Primer Box 10,500 uM; SNF1-B; Reverse primer with B adaptamer. For ORF cloning.,primer,SNF1-B
shmoo,-20,2,2,1,1,5,5,Eric 4,Eric B. Primer Box 10,500 uM; SNF1-S1; Forward internal sequencing primer.,primer,SNF1-S1
shmoo,-20,2,2,1,1,5,6,Eric 4,Eric B. Primer Box 10,500 uM; SNF1-S2; Forward internal sequencing primer.,primer,SNF1-S2
shmoo,-20,2,2,1,1,5,7,Eric 4,Eric B. Primer Box 10,500 uM; SNF1-S3; Forward internal sequencing primer.,primer,SNF1-S3
shmoo,-20,2,2,1,1,5,8,Eric 4,Eric B. Primer Box 10,500 uM; TUB3-A; Forward primer with A adaptamer. For ORF cloning.,primer,TUB3-A
shmoo,-20,2,2,1,1,5,9,Eric 4,Eric B. Primer Box 10,500 uM; TUB3-B; Reverse primer with B adaptamer. For ORF cloning.,primer,TUB3-B
shmoo,-20,2,2,1,1,6,1,Eric 4,Eric B. Primer Box 10,10 uM; EMC2-S1; Forward internal sequencing primer.,primer,EMC2-S1
shmoo,-20,2,2,1,1,6,2,Eric 4,Eric B. Primer Box 10,10 uM; EMC2-S2; Forward internal sequencing primer.,primer,EMC2-S2
shmoo,-20,2,2,1,1,6,3,Eric 4,Eric B. Primer Box 10,10 uM; SNF1-A; Forward primer with A adaptamer. For ORF cloning.,primer,SNF1-A
shmoo,-20,2,2,1,1,6,4,Eric 4,Eric B. Primer Box 10,10 uM; SNF1-B; Reverse primer with B adaptamer. For ORF cloning.,primer,SNF1-B
shmoo,-20,2,2,1,1,6,5,Eric 4,Eric B. Primer Box 10,10 uM; SNF1-S1; Forward internal sequencing primer.,primer,SNF1-S1
shmoo,-20,2,2,1,1,6,6,Eric 4,Eric B. Primer Box 10,10 uM; SNF1-S2; Forward internal sequencing primer.,primer,SNF1-S2
shmoo,-20,2,2,1,1,6,7,Eric 4,Eric B. Primer Box 10,10 uM; SNF1-S3; Forward internal sequencing primer.,primer,SNF1-S3
shmoo,-20,2,2,1,1,6,8,Eric 4,Eric B. Primer Box 10,10 uM; TUB3-A; Forward primer with A adaptamer. For ORF cloning.,primer,TUB3-A
shmoo,-20,2,2,1,1,6,9,Eric 4,Eric B. Primer Box 10,10 uM; TUB3-B; Reverse primer with B adaptamer. For ORF cloning.,primer,TUB3-B
shmoo,-20,2,2,1,1,7,1,Eric 4,Eric B. Primer Box 10,500 uM; TUB3-S1; Forward internal sequencing primer.,primer,TUB3-S1
shmoo,-20,2,2,1,1,7,2,Eric 4,Eric B. Primer Box 10,500 uM; TUB3-S2; Forward internal sequencing primer.,primer,TUB3-S2
shmoo,-20,2,2,1,1,7,3,Eric 4,Eric B. Primer Box 10,500 uM; TUB3-S3; Forward internal sequencing primer.,primer,TUB3-S3
shmoo,-20,2,2,1,1,7,4,Eric 4,Eric B. Primer Box 10,500 uM; URA8-A; Forward primer with A adaptamer. For ORF cloning.,primer,URA8-A
shmoo,-20,2,2,1,1,7,5,Eric 4,Eric B. Primer Box 10,500 uM; URA8-B; Reverse primer with B adaptamer. For ORF cloning.,primer,URA8-B
shmoo,-20,2,2,1,1,7,6,Eric 4,Eric B. Primer Box 10,500 uM; URA8-S1; Forward internal sequencing primer.,primer,URA8-S1
shmoo,-20,2,2,1,1,7,7,Eric 4,Eric B. Primer Box 10,500 uM; URA8-S2; Forward internal sequencing primer.,primer,URA8-S2
shmoo,-20,2,2,1,1,7,8,Eric 4,Eric B. Primer Box 10,500 uM; URA8-S3; Forward internal sequencing primer.,primer,URA8-S3
shmoo,-20,2,2,1,1,7,9,Eric 4,Eric B. Primer Box 10,empty,empty,empty
shmoo,-20,2,2,1,1,8,1,Eric 4,Eric B. Primer Box 10,10 uM; TUB3-S1; Forward internal sequencing primer.,primer,TUB3-S1
shmoo,-20,2,2,1,1,8,2,Eric 4,Eric B. Primer Box 10,10 uM; TUB3-S2; Forward internal sequencing primer.,primer,TUB3-S2
shmoo,-20,2,2,1,1,8,3,Eric 4,Eric B. Primer Box 10,10 uM; TUB3-S3; Forward internal sequencing primer.,primer,TUB3-S3
shmoo,-20,2,2,1,1,8,4,Eric 4,Eric B. Primer Box 10,10 uM; URA8-A; Forward primer with A adaptamer. For ORF cloning.,primer,URA8-A
shmoo,-20,2,2,1,1,8,5,Eric 4,Eric B. Primer Box 10,10 uM; URA8-B; Reverse primer with B adaptamer. For ORF cloning.,primer,URA8-B
shmoo,-20,2,2,1,1,8,6,Eric 4,Eric B. Primer Box 10,10 uM; URA8-S1; Forward internal sequencing primer.,primer,URA8-S1
shmoo,-20,2,2,1,1,8,7,Eric 4,Eric B. Primer Box 10,10 uM; URA8-S2; Forward internal sequencing primer.,primer,URA8-S2
shmoo,-20,2,2,1,1,8,8,Eric 4,Eric B. Primer Box 10,10 uM; URA8-S3; Forward internal sequencing primer.,primer,URA8-S3
shmoo,-20,2,2,1,1,8,9,Eric 4,Eric B. Primer Box 10,empty,empty,empty
shmoo,-20,2,2,1,1,9,1,Eric 4,Eric B. Primer Box 10,empty,empty,empty
shmoo,-20,2,2,1,1,9,2,Eric 4,Eric B. Primer Box 10,empty,empty,empty
shmoo,-20,2,2,1,1,9,3,Eric 4,Eric B. Primer Box 10,empty,empty,empty
shmoo,-20,2,2,1,1,9,4,Eric 4,Eric B. Primer Box 10,empty,empty,empty
shmoo,-20,2,2,1,1,9,5,Eric 4,Eric B. Primer Box 10,empty,empty,empty
shmoo,-20,2,2,1,1,9,6,Eric 4,Eric B. Primer Box 10,empty,empty,empty
shmoo,-20,2,2,1,1,9,7,Eric 4,Eric B. Primer Box 10,empty,empty,empty
shmoo,-20,2,2,1,1,9,8,Eric 4,Eric B. Primer Box 10,empty,empty,empty
shmoo,-20,2,2,1,1,9,9,Eric 4,Eric B. Primer Box 10,empty,empty,empty
shmoo,-20,2,2,1,2,1,1,Eric 4,Eric B. Primer Box 11,500 uM; ULS1-A; Forward primer with A adaptamer. For ORF cloning.,primer,ULS1-A
shmoo,-20,2,2,1,2,1,2,Eric 4,Eric B. Primer Box 11,500 uM; ULS1-B; Reverse primer with B adaptamer. For ORF cloning.,primer,ULS1-B
shmoo,-20,2,2,1,2,1,3,Eric 4,Eric B. Primer Box 11,500 uM; ULS1-S1; Forward internal sequencing primer.,primer,ULS1-S1
shmoo,-20,2,2,1,2,1,4,Eric 4,Eric B. Primer Box 11,500 uM; ULS1-S2; Forward internal sequencing primer.,primer,ULS1-S2
shmoo,-20,2,2,1,2,1,5,Eric 4,Eric B. Primer Box 11,500 uM; ULS1-S3; Forward internal sequencing primer.,primer,ULS1-S3
shmoo,-20,2,2,1,2,1,6,Eric 4,Eric B. Primer Box 11,500 uM; ULS1-S4; Forward internal sequencing primer.,primer,ULS1-S4
shmoo,-20,2,2,1,2,1,7,Eric 4,Eric B. Primer Box 11,500 uM; ULS1-S5; Forward internal sequencing primer.,primer,ULS1-S5
shmoo,-20,2,2,1,2,1,8,Eric 4,Eric B. Primer Box 11,500 uM; ULS1-S6; Forward internal sequencing primer.,primer,ULS1-S6
shmoo,-20,2,2,1,2,2,1,Eric 4,Eric B. Primer Box 11,10 uM; ULS1-A; Forward primer with A adaptamer. For ORF cloning.,primer,ULS1-A
shmoo,-20,2,2,1,2,2,2,Eric 4,Eric B. Primer Box 11,10 uM; ULS1-B; Reverse primer with B adaptamer. For ORF cloning.,primer,ULS1-B
shmoo,-20,2,2,1,2,2,3,Eric 4,Eric B. Primer Box 11,10 uM; ULS1-S1; Forward internal sequencing primer.,primer,ULS1-S1
shmoo,-20,2,2,1,2,2,4,Eric 4,Eric B. Primer Box 11,10 uM; ULS1-S2; Forward internal sequencing primer.,primer,ULS1-S2
shmoo,-20,2,2,1,2,2,5,Eric 4,Eric B. Primer Box 11,10 uM; ULS1-S3; Forward internal sequencing primer.,primer,ULS1-S3
shmoo,-20,2,2,1,2,2,6,Eric 4,Eric B. Primer Box 11,10 uM; ULS1-S4; Forward internal sequencing primer.,primer,ULS1-S4
shmoo,-20,2,2,1,2,2,7,Eric 4,Eric B. Primer Box 11,10 uM; ULS1-S5; Forward internal sequencing primer.,primer,ULS1-S5
shmoo,-20,2,2,1,2,2,8,Eric 4,Eric B. Primer Box 11,10 uM; ULS1-S6; Forward internal sequencing primer.,primer,ULS1-S6
shmoo,-20,2,2,1,2,3,1,Eric 4,Eric B. Primer Box 11,500 uM; ULS1-S7; Forward internal sequencing primer.,primer,ULS1-S7
shmoo,-20,2,2,1,2,3,2,Eric 4,Eric B. Primer Box 11,500 uM; ULS1-S8; Forward internal sequencing primer.,primer,ULS1-S8
shmoo,-20,2,2,1,2,3,3,Eric 4,Eric B. Primer Box 11,500 uM; ULS1-S9; Forward internal sequencing primer.,primer,ULS1-S9
shmoo,-20,2,2,1,2,3,4,Eric 4,Eric B. Primer Box 11,500 uM; RGD1-A; Forward primer with A adaptamer. For ORF cloning.,primer,RGD1-A
shmoo,-20,2,2,1,2,3,5,Eric 4,Eric B. Primer Box 11,500 uM; RGD1-B; Reverse primer with B adaptamer. For ORF cloning.,primer,RGD1-B
shmoo,-20,2,2,1,2,3,6,Eric 4,Eric B. Primer Box 11,500 uM; RGD1-S1; Forward internal sequencing primer.,primer,RGD1-S1
shmoo,-20,2,2,1,2,3,7,Eric 4,Eric B. Primer Box 11,500 uM; RGD1-S2; Forward internal sequencing primer.,primer,RGD1-S2
shmoo,-20,2,2,1,2,3,8,Eric 4,Eric B. Primer Box 11,500 uM; RGD1-S3; Forward internal sequencing primer.,primer,RGD1-S3
shmoo,-20,2,2,1,2,4,1,Eric 4,Eric B. Primer Box 11,10 uM; ULS1-S7; Forward internal sequencing primer.,primer,ULS1-S7
shmoo,-20,2,2,1,2,4,2,Eric 4,Eric B. Primer Box 11,10 uM; ULS1-S8; Forward internal sequencing primer.,primer,ULS1-S8
shmoo,-20,2,2,1,2,4,3,Eric 4,Eric B. Primer Box 11,10 uM; ULS1-S9; Forward internal sequencing primer.,primer,ULS1-S9
shmoo,-20,2,2,1,2,4,4,Eric 4,Eric B. Primer Box 11,10 uM; RGD1-A; Forward primer with A adaptamer. For ORF cloning.,primer,RGD1-A
shmoo,-20,2,2,1,2,4,5,Eric 4,Eric B. Primer Box 11,10 uM; RGD1-B; Reverse primer with B adaptamer. For ORF cloning.,primer,RGD1-B
shmoo,-20,2,2,1,2,4,6,Eric 4,Eric B. Primer Box 11,10 uM; RGD1-S1; Forward internal sequencing primer.,primer,RGD1-S1
shmoo,-20,2,2,1,2,4,7,Eric 4,Eric B. Primer Box 11,10 uM; RGD1-S2; Forward internal sequencing primer.,primer,RGD1-S2
shmoo,-20,2,2,1,2,4,8,Eric 4,Eric B. Primer Box 11,10 uM; RGD1-S3; Forward internal sequencing primer.,primer,RGD1-S3
shmoo,-20,2,2,1,2,5,1,Eric 4,Eric B. Primer Box 11,500 uM; RGD1-S4; Forward internal sequencing primer.,primer,RGD1-S4
shmoo,-20,2,2,1,2,5,2,Eric 4,Eric B. Primer Box 11,500 uM; SCH9-A; Forward primer with A adaptamer. For ORF cloning.,primer,SCH9-A
shmoo,-20,2,2,1,2,5,3,Eric 4,Eric B. Primer Box 11,500 uM; SCH9-B; Reverse primer with B adaptamer. For ORF cloning.,primer,SCH9-B
shmoo,-20,2,2,1,2,5,4,Eric 4,Eric B. Primer Box 11,500 uM; SCH9-S1; Forward internal sequencing primer.,primer,SCH9-S1
shmoo,-20,2,2,1,2,5,5,Eric 4,Eric B. Primer Box 11,500 uM; SCH9-S2; Forward internal sequencing primer.,primer,SCH9-S2
shmoo,-20,2,2,1,2,5,6,Eric 4,Eric B. Primer Box 11,500 uM; SCH9-S3; Forward internal sequencing primer.,primer,SCH9-S3
shmoo,-20,2,2,1,2,5,7,Eric 4,Eric B. Primer Box 11,500 uM; SCH9-S4; Forward internal sequencing primer.,primer,SCH9-S4
shmoo,-20,2,2,1,2,5,8,Eric 4,Eric B. Primer Box 11,500 uM; SCH9-S5; Forward internal sequencing primer.,primer,SCH9-S5
shmoo,-20,2,2,1,2,6,1,Eric 4,Eric B. Primer Box 11,10 uM; RGD1-S4; Forward internal sequencing primer.,primer,RGD1-S4
shmoo,-20,2,2,1,2,6,2,Eric 4,Eric B. Primer Box 11,10 uM; SCH9-A; Forward primer with A adaptamer. For ORF cloning.,primer,SCH9-A
shmoo,-20,2,2,1,2,6,3,Eric 4,Eric B. Primer Box 11,10 uM; SCH9-B; Reverse primer with B adaptamer. For ORF cloning.,primer,SCH9-B
shmoo,-20,2,2,1,2,6,4,Eric 4,Eric B. Primer Box 11,10 uM; SCH9-S1; Forward internal sequencing primer.,primer,SCH9-S1
shmoo,-20,2,2,1,2,6,5,Eric 4,Eric B. Primer Box 11,10 uM; SCH9-S2; Forward internal sequencing primer.,primer,SCH9-S2
shmoo,-20,2,2,1,2,6,6,Eric 4,Eric B. Primer Box 11,10 uM; SCH9-S3; Forward internal sequencing primer.,primer,SCH9-S3
shmoo,-20,2,2,1,2,6,7,Eric 4,Eric B. Primer Box 11,10 uM; SCH9-S4; Forward internal sequencing primer.,primer,SCH9-S4
shmoo,-20,2,2,1,2,6,8,Eric 4,Eric B. Primer Box 11,10 uM; SCH9-S5; Forward internal sequencing primer.,primer,SCH9-S5
shmoo,-20,2,2,1,2,7,1,Eric 4,Eric B. Primer Box 11,500 uM; VPS39-A; Forward primer with A adaptamer. For ORF cloning.,primer,VPS39-A
shmoo,-20,2,2,1,2,7,2,Eric 4,Eric B. Primer Box 11,500 uM; VPS39-B; Reverse primer with B adaptamer. For ORF cloning.,primer,VPS39-B
shmoo,-20,2,2,1,2,7,3,Eric 4,Eric B. Primer Box 11,500 uM; VPS39-S1; Forward internal sequencing primer.,primer,VPS39-S1
shmoo,-20,2,2,1,2,7,4,Eric 4,Eric B. Primer Box 11,500 uM; VPS39-S2; Forward internal sequencing primer.,primer,VPS39-S2
shmoo,-20,2,2,1,2,7,5,Eric 4,Eric B. Primer Box 11,500 uM; VPS39-S3; Forward internal sequencing primer.,primer,VPS39-S3
shmoo,-20,2,2,1,2,7,6,Eric 4,Eric B. Primer Box 11,500 uM; VPS39-S4; Forward internal sequencing primer.,primer,VPS39-S4
shmoo,-20,2,2,1,2,7,7,Eric 4,Eric B. Primer Box 11,500 uM; VPS39-S5; Forward internal sequencing primer.,primer,VPS39-S5
shmoo,-20,2,2,1,2,7,8,Eric 4,Eric B. Primer Box 11,500 uM; VPS39-S6; Forward internal sequencing primer.,primer,VPS39-S6
shmoo,-20,2,2,1,2,8,1,Eric 4,Eric B. Primer Box 11,10 uM; VPS39-A; Forward primer with A adaptamer. For ORF cloning.,primer,VPS39-A
shmoo,-20,2,2,1,2,8,2,Eric 4,Eric B. Primer Box 11,10 uM; VPS39-B; Reverse primer with B adaptamer. For ORF cloning.,primer,VPS39-B
shmoo,-20,2,2,1,2,8,3,Eric 4,Eric B. Primer Box 11,10 uM; VPS39-S1; Forward internal sequencing primer.,primer,VPS39-S1
shmoo,-20,2,2,1,2,8,4,Eric 4,Eric B. Primer Box 11,10 uM; VPS39-S2; Forward internal sequencing primer.,primer,VPS39-S2
shmoo,-20,2,2,1,2,8,5,Eric 4,Eric B. Primer Box 11,10 uM; VPS39-S3; Forward internal sequencing primer.,primer,VPS39-S3
shmoo,-20,2,2,1,2,8,6,Eric 4,Eric B. Primer Box 11,10 uM; VPS39-S4; Forward internal sequencing primer.,primer,VPS39-S4
shmoo,-20,2,2,1,2,8,7,Eric 4,Eric B. Primer Box 11,10 uM; VPS39-S5; Forward internal sequencing primer.,primer,VPS39-S5
shmoo,-20,2,2,1,2,8,8,Eric 4,Eric B. Primer Box 11,10 uM; VPS39-S6; Forward internal sequencing primer.,primer,VPS39-S6
shmoo,-20,2,2,1,3,1,1,Eric 4,Eric B. Primer Box 12,500 uM; POL1-A;,primer,POL1-A
shmoo,-20,2,2,1,3,1,2,Eric 4,Eric B. Primer Box 12,500 uM; POL1-B;,primer,POL1-B
shmoo,-20,2,2,1,3,1,3,Eric 4,Eric B. Primer Box 12,500 uM; POL1-A2;,primer,POL1-A2
shmoo,-20,2,2,1,3,1,4,Eric 4,Eric B. Primer Box 12,500 uM; POL1-B2;,primer,POL1-B2
shmoo,-20,2,2,1,3,1,5,Eric 4,Eric B. Primer Box 12,500 uM; POL1-mutR;,primer,POL1-mutR
shmoo,-20,2,2,1,3,1,6,Eric 4,Eric B. Primer Box 12,500 uM; POL1-mutF;,primer,POL1-mutF
shmoo,-20,2,2,1,3,1,7,Eric 4,Eric B. Primer Box 12,500 uM; YFP-R;,primer,YFP-R
shmoo,-20,2,2,1,3,1,8,Eric 4,Eric B. Primer Box 12,500 uM; YFP-POL1-R;,primer,YFP-POL1-R
shmoo,-20,2,2,1,3,2,1,Eric 4,Eric B. Primer Box 12,10 uM; POL1-A;,primer,POL1-A
shmoo,-20,2,2,1,3,2,2,Eric 4,Eric B. Primer Box 12,10 uM; POL1-B;,primer,POL1-B
shmoo,-20,2,2,1,3,2,3,Eric 4,Eric B. Primer Box 12,10 uM; POL1-A2;,primer,POL1-A2
shmoo,-20,2,2,1,3,2,4,Eric 4,Eric B. Primer Box 12,10 uM; POL1-B2;,primer,POL1-B2
shmoo,-20,2,2,1,3,2,5,Eric 4,Eric B. Primer Box 12,10 uM; POL1-mutR;,primer,POL1-mutR
shmoo,-20,2,2,1,3,2,6,Eric 4,Eric B. Primer Box 12,10 uM; POL1-mutF;,primer,POL1-mutF
shmoo,-20,2,2,1,3,2,7,Eric 4,Eric B. Primer Box 12,10 uM; YFP-R;,primer,YFP-R
shmoo,-20,2,2,1,3,2,8,Eric 4,Eric B. Primer Box 12,10 uM; YFP-POL1-R;,primer,YFP-POL1-R
shmoo,-20,2,2,1,3,3,1,Eric 4,Eric B. Primer Box 12,500 uM; pol1-YFP-F;,primer,pol1-YFP-F
shmoo,-20,2,2,1,3,3,2,Eric 4,Eric B. Primer Box 12,500 uM; A-NLS-F;,primer,A-NLS-F
shmoo,-20,2,2,1,3,3,3,Eric 4,Eric B. Primer Box 12,500 uM; NLS-POL1-F;,primer,NLS-POL1-F
shmoo,-20,2,2,1,3,3,4,Eric 4,Eric B. Primer Box 12,500 uM; sld5-7AAA-A-F; Forward sld5 primer with A adaptamer. For 7AAA mutagenesis.,primer,sld5-7AAA-A-F
shmoo,-20,2,2,1,3,3,5,Eric 4,Eric B. Primer Box 12,500 uM; sld5-7AAA-B-R; Forward sld5 primer with B adaptamer. For 7AAA mutagenesis.,primer,sld5-7AAA-B-R
shmoo,-20,2,2,1,3,3,6,Eric 4,Eric B. Primer Box 12,500 uM; sld5-7AAA-mut-F; Forward sld5-DIL7AAA mutagenic primer.,primer,sld5-7AAA-mut-F
shmoo,-20,2,2,1,3,3,7,Eric 4,Eric B. Primer Box 12,500 uM; sld5-7AAA-mut-R; Reverse sld5-DIL7AAA mutagenic primer.,primer,sld5-7AAA-mut-R
shmoo,-20,2,2,1,3,3,8,Eric 4,Eric B. Primer Box 12,500 uM; sd5-7AAA-QC-F; Forward SLD5 external QC primer for genome integrations.,primer,sd5-7AAA-QC-F
shmoo,-20,2,2,1,3,4,1,Eric 4,Eric B. Primer Box 12,10 uM; pol1-YFP-F;,primer,pol1-YFP-F
shmoo,-20,2,2,1,3,4,2,Eric 4,Eric B. Primer Box 12,10 uM; A-NLS-F;,primer,A-NLS-F
shmoo,-20,2,2,1,3,4,3,Eric 4,Eric B. Primer Box 12,10 uM; NLS-POL1-F;,primer,NLS-POL1-F
shmoo,-20,2,2,1,3,4,4,Eric 4,Eric B. Primer Box 12,10 uM; sld5-7AAA-A-F; Forward sld5 primer with A adaptamer. For 7AAA mutagenesis.,primer,sld5-7AAA-A-F
shmoo,-20,2,2,1,3,4,5,Eric 4,Eric B. Primer Box 12,10 uM; sdl5-7AAA-B-R; Forward sld5 primer with B adaptamer. For 7AAA mutagenesis.,primer,sdl5-7AAA-B-R
shmoo,-20,2,2,1,3,4,6,Eric 4,Eric B. Primer Box 12,10 uM; sld5-7AAA-mut-F; Forward sld5-DIL7AAA mutagenic primer.,primer,sld5-7AAA-mut-F
shmoo,-20,2,2,1,3,4,7,Eric 4,Eric B. Primer Box 12,10 uM; sld5-7AAA-mut-R; Reverse sld5-DIL7AAA mutagenic primer.,primer,sld5-7AAA-mut-R
shmoo,-20,2,2,1,3,4,8,Eric 4,Eric B. Primer Box 12,10 uM; sd5-7AAA-QC-F; Forward SLD5 external QC primer for genome integrations.,primer,sd5-7AAA-QC-F
shmoo,-20,2,2,1,3,5,1,Eric 4,Eric B. Primer Box 12,500 uM; POL1-mid-B-R; Reverse internal primer for pol1-DIL142AAA mutagenesis.,primer,POL1-mid-B-R
shmoo,-20,2,2,1,3,5,2,Eric 4,Eric B. Primer Box 12,500 uM; RAD5-A; Forward primer with A adaptamer. For ORF cloning.,primer,RAD5-A
shmoo,-20,2,2,1,3,5,3,Eric 4,Eric B. Primer Box 12,500 uM; RAD5-B; Reverse primer with B adaptamer. For ORF cloning.,primer,RAD5-B
shmoo,-20,2,2,1,3,5,4,Eric 4,Eric B. Primer Box 12,500 uM; RAD5-S1; Forward internal sequencing primer.,primer,RAD5-S1
shmoo,-20,2,2,1,3,5,5,Eric 4,Eric B. Primer Box 12,500 uM; RAD5-S2; Forward internal sequencing primer.,primer,RAD5-S2
shmoo,-20,2,2,1,3,5,6,Eric 4,Eric B. Primer Box 12,500 uM; RAD5-S3; Forward internal sequencing primer.,primer,RAD5-S3
shmoo,-20,2,2,1,3,5,7,Eric 4,Eric B. Primer Box 12,500 uM; RAD5-S4; Forward internal sequencing primer.,primer,RAD5-S4
shmoo,-20,2,2,1,3,5,8,Eric 4,Eric B. Primer Box 12,500 uM; RAD5-S5; Forward internal sequencing primer.,primer,RAD5-S5
shmoo,-20,2,2,1,3,6,1,Eric 4,Eric B. Primer Box 12,10 uM; POL1-mid-B-R; Reverse internal primer for pol1-DIL142AAA mutagenesis.,primer,POL1-mid-B-R
shmoo,-20,2,2,1,3,6,2,Eric 4,Eric B. Primer Box 12,10 uM; RAD5-A; Forward primer with A adaptamer. For ORF cloning.,primer,RAD5-A
shmoo,-20,2,2,1,3,6,3,Eric 4,Eric B. Primer Box 12,10 uM; RAD5-B; Reverse primer with B adaptamer. For ORF cloning.,primer,RAD5-B
shmoo,-20,2,2,1,3,6,4,Eric 4,Eric B. Primer Box 12,10 uM; RAD5-S1; Forward internal sequencing primer.,primer,RAD5-S1
shmoo,-20,2,2,1,3,6,5,Eric 4,Eric B. Primer Box 12,10 uM; RAD5-S2; Forward internal sequencing primer.,primer,RAD5-S2
shmoo,-20,2,2,1,3,6,6,Eric 4,Eric B. Primer Box 12,10 uM; RAD5-S3; Forward internal sequencing primer.,primer,RAD5-S3
shmoo,-20,2,2,1,3,6,7,Eric 4,Eric B. Primer Box 12,10 uM; RAD5-S4; Forward internal sequencing primer.,primer,RAD5-S4
shmoo,-20,2,2,1,3,6,8,Eric 4,Eric B. Primer Box 12,10 uM; RAD5-S5; Forward internal sequencing primer.,primer,RAD5-S5
shmoo,-20,2,2,1,3,7,1,Eric 4,Eric B. Primer Box 12,500 uM; RAD5-S6; Forward internal sequencing primer.,primer,RAD5-S6
shmoo,-20,2,2,1,3,7,2,Eric 4,Eric B. Primer Box 12,500 uM; RAD5-S7; Forward internal sequencing primer.,primer,RAD5-S7
shmoo,-20,2,2,1,3,7,3,Eric 4,Eric B. Primer Box 12,empty,empty,empty
shmoo,-20,2,2,1,3,7,4,Eric 4,Eric B. Primer Box 12,empty,empty,empty
shmoo,-20,2,2,1,3,7,5,Eric 4,Eric B. Primer Box 12,empty,empty,empty
shmoo,-20,2,2,1,3,7,6,Eric 4,Eric B. Primer Box 12,empty,empty,empty
shmoo,-20,2,2,1,3,7,7,Eric 4,Eric B. Primer Box 12,empty,empty,empty
shmoo,-20,2,2,1,3,7,8,Eric 4,Eric B. Primer Box 12,empty,empty,empty
shmoo,-20,2,2,1,3,8,1,Eric 4,Eric B. Primer Box 12,10 uM; RAD5-S6; Forward internal sequencing primer.,primer,RAD5-S6
shmoo,-20,2,2,1,3,8,2,Eric 4,Eric B. Primer Box 12,10 uM; RAD5-S7; Forward internal sequencing primer.,primer,RAD5-S7
shmoo,-20,2,2,1,3,8,3,Eric 4,Eric B. Primer Box 12,empty,empty,empty
shmoo,-20,2,2,1,3,8,4,Eric 4,Eric B. Primer Box 12,empty,empty,empty
shmoo,-20,2,2,1,3,8,5,Eric 4,Eric B. Primer Box 12,empty,empty,empty
shmoo,-20,2,2,1,3,8,6,Eric 4,Eric B. Primer Box 12,empty,empty,empty
shmoo,-20,2,2,1,3,8,7,Eric 4,Eric B. Primer Box 12,empty,empty,empty
shmoo,-20,2,2,1,3,8,8,Eric 4,Eric B. Primer Box 12,empty,empty,empty
shmoo,-20,2,2,2,1,1,1,Eric 5,Eric B. Primer Box 13,500 uM; GAL1p-VF ; Forward vector sequencing primer for GAL1 promoter. (e.g. pWJ1781),primer,GAL1p-VF
shmoo,-20,2,2,2,1,1,2,Eric 5,Eric B. Primer Box 13,"500 uM; ADH2t-VR ; Reverse vector sequencing primer for ADH2 terminator. (e.g. pWJ1512, pWJ1781)",primer,ADH2t-VR
shmoo,-20,2,2,2,1,1,3,Eric 5,Eric B. Primer Box 13,500 uM; CUP1p-VF; Forward vector sequencing primer for CUP1 promoter. (e.g. pWJ1512),primer,CUP1p-VF
shmoo,-20,2,2,2,1,1,4,Eric 5,Eric B. Primer Box 13,empty,empty,empty
shmoo,-20,2,2,2,1,1,5,Eric 5,Eric B. Primer Box 13,empty,empty,empty
shmoo,-20,2,2,2,1,1,6,Eric 5,Eric B. Primer Box 13,empty,empty,empty
shmoo,-20,2,2,2,1,1,7,Eric 5,Eric B. Primer Box 13,empty,empty,empty
shmoo,-20,2,2,2,1,1,8,Eric 5,Eric B. Primer Box 13,empty,empty,empty
shmoo,-20,2,2,2,1,2,1,Eric 5,Eric B. Primer Box 13,10 uM; GAL1p-VF ; Forward vector sequencing primer for GAL1 promoter. (e.g. pWJ1781),primer,GAL1p-VF
shmoo,-20,2,2,2,1,2,2,Eric 5,Eric B. Primer Box 13,"10 uM; ADH2t-VR ; Reverse vector sequencing primer for ADH2 terminator. (e.g. pWJ1512, pWJ1781)",primer,ADH2t-VR
shmoo,-20,2,2,2,1,2,3,Eric 5,Eric B. Primer Box 13,10 uM; CUP1p-VF; Forward vector sequencing primer for CUP1 promoter. (e.g. pWJ1512),primer,CUP1p-VF
shmoo,-20,2,2,2,1,2,4,Eric 5,Eric B. Primer Box 13,empty,empty,empty
