strain_collection_id,strain_id,plate,row,column,plate_control,strain_collection_notes
MATalpha-deletion-96,rec12715,2,7,4,TRUE,NA
MATalpha-deletion-96,rec12718,2,7,5,TRUE,NA
MATalpha-deletion-96,rec12719,2,7,6,TRUE,NA
MATalpha-deletion-96,rec12720,2,7,7,TRUE,NA
MATalpha-deletion-96,rec12722,2,7,8,TRUE,NA
MATalpha-deletion-96,rec12723,2,7,9,TRUE,NA
MATalpha-deletion-96,rec12724,2,7,10,TRUE,NA
MATalpha-deletion-96,rec12725,2,7,11,TRUE,NA
MATalpha-deletion-96,rec12729,2,7,12,TRUE,NA
MATalpha-deletion-96,rec12730,2,8,1,TRUE,NA
MATalpha-deletion-96,rec12731,2,8,2,TRUE,NA
MATalpha-deletion-96,rec12732,2,8,4,TRUE,NA
MATalpha-deletion-96,rec12733,2,8,5,TRUE,NA
MATalpha-deletion-96,rec12734,2,8,6,TRUE,NA
MATalpha-deletion-96,rec12735,2,8,7,TRUE,NA
MATalpha-deletion-96,rec12736,2,8,8,TRUE,NA
MATalpha-deletion-96,rec10481,2,8,9,TRUE,NA
MATalpha-deletion-96,rec10482,2,8,10,TRUE,NA
MATalpha-deletion-96,rec10483,2,8,11,TRUE,NA
MATalpha-deletion-96,rec10486,2,8,12,TRUE,NA
MATalpha-deletion-96,rec10487,3,1,1,TRUE,NA
MATalpha-deletion-96,rec10488,3,1,2,TRUE,NA
MATalpha-deletion-96,rec10489,3,1,4,TRUE,NA
MATalpha-deletion-96,rec10490,3,1,5,TRUE,NA
MATalpha-deletion-96,rec10491,3,1,6,TRUE,NA
MATalpha-deletion-96,rec10492,3,1,7,TRUE,NA
MATalpha-deletion-96,rec10507,3,1,8,TRUE,NA
MATalpha-deletion-96,rec10508,3,1,9,TRUE,NA
MATalpha-deletion-96,rec10510,3,1,10,TRUE,NA
MATalpha-deletion-96,rec10511,3,1,11,TRUE,NA
MATalpha-deletion-96,rec10512,3,1,12,TRUE,NA
MATalpha-deletion-96,rec10513,3,2,1,TRUE,NA
MATalpha-deletion-96,rec10514,3,2,2,TRUE,NA
MATalpha-deletion-96,rec10515,3,2,3,TRUE,NA
MATalpha-deletion-96,rec10516,3,2,4,TRUE,NA
MATalpha-deletion-96,rec10517,3,2,5,TRUE,NA
MATalpha-deletion-96,rec10518,3,2,6,TRUE,NA
MATalpha-deletion-96,rec10519,3,2,7,TRUE,NA
MATalpha-deletion-96,rec10520,3,2,8,TRUE,NA
MATalpha-deletion-96,rec10521,3,2,9,TRUE,NA
MATalpha-deletion-96,rec10523,3,2,10,TRUE,NA
MATalpha-deletion-96,rec10524,3,2,11,TRUE,NA
MATalpha-deletion-96,rec10534,3,2,12,TRUE,NA
MATalpha-deletion-96,rec10537,3,3,1,TRUE,NA
MATalpha-deletion-96,rec10538,3,3,2,TRUE,NA
MATalpha-deletion-96,rec10539,3,3,3,TRUE,NA
MATalpha-deletion-96,rec10540,3,3,4,TRUE,NA
MATalpha-deletion-96,rec10543,3,3,5,TRUE,NA
MATalpha-deletion-96,rec10544,3,3,6,TRUE,NA
MATalpha-deletion-96,rec10545,3,3,7,TRUE,NA
MATalpha-deletion-96,rec10547,3,3,8,TRUE,NA
MATalpha-deletion-96,rec10549,3,3,9,TRUE,NA
