strain_collection_id,strain_id,plate,row,column,plate_control,strain_collection_notes
MATalpha-deletion-384-hb,rec11575,1,6,5,TRUE,NA
MATalpha-deletion-384-hb,rec10377,1,6,6,TRUE,NA
MATalpha-deletion-384-hb,rec11576,1,6,7,TRUE,NA
MATalpha-deletion-384-hb,rec10378,1,6,8,TRUE,NA
MATalpha-deletion-384-hb,rec11578,1,6,9,TRUE,NA
MATalpha-deletion-384-hb,rec10379,1,6,10,TRUE,NA
MATalpha-deletion-384-hb,rec11579,1,6,11,TRUE,NA
MATalpha-deletion-384-hb,rec10380,1,6,12,TRUE,NA
MATalpha-deletion-384-hb,rec11580,1,6,13,TRUE,NA
MATalpha-deletion-384-hb,rec10382,1,6,14,TRUE,NA
MATalpha-deletion-384-hb,rec11583,1,6,15,TRUE,NA
MATalpha-deletion-384-hb,rec10385,1,6,16,TRUE,NA
MATalpha-deletion-384-hb,rec12653,1,6,17,TRUE,NA
MATalpha-deletion-384-hb,rec10386,1,6,18,TRUE,NA
MATalpha-deletion-384-hb,rec12654,1,6,19,TRUE,NA
MATalpha-deletion-384-hb,rec10387,1,6,20,TRUE,NA
MATalpha-deletion-384-hb,rec12655,1,6,21,TRUE,NA
MATalpha-deletion-384-hb,rec10388,1,6,22,TRUE,NA
MATalpha-deletion-384-hb,rec12657,1,6,23,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,6,24,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,7,1,TRUE,NA
MATalpha-deletion-384-hb,rec10556,1,7,2,TRUE,NA
MATalpha-deletion-384-hb,rec10784,1,7,3,TRUE,NA
MATalpha-deletion-384-hb,rec10557,1,7,4,TRUE,NA
MATalpha-deletion-384-hb,rec10785,1,7,5,TRUE,NA
MATalpha-deletion-384-hb,rec10559,1,7,6,TRUE,NA
MATalpha-deletion-384-hb,rec10787,1,7,7,TRUE,NA
MATalpha-deletion-384-hb,rec10560,1,7,8,TRUE,NA
MATalpha-deletion-384-hb,rec10788,1,7,9,TRUE,NA
MATalpha-deletion-384-hb,rec10561,1,7,10,TRUE,NA
MATalpha-deletion-384-hb,rec10790,1,7,11,TRUE,NA
MATalpha-deletion-384-hb,rec10562,1,7,12,TRUE,NA
MATalpha-deletion-384-hb,rec10791,1,7,13,TRUE,NA
MATalpha-deletion-384-hb,rec10563,1,7,14,TRUE,NA
MATalpha-deletion-384-hb,rec10792,1,7,15,TRUE,NA
MATalpha-deletion-384-hb,rec10565,1,7,16,TRUE,NA
MATalpha-deletion-384-hb,rec10793,1,7,17,TRUE,NA
MATalpha-deletion-384-hb,rec10567,1,7,18,TRUE,NA
MATalpha-deletion-384-hb,rec10796,1,7,19,TRUE,NA
MATalpha-deletion-384-hb,rec10568,1,7,20,TRUE,NA
MATalpha-deletion-384-hb,rec10800,1,7,21,TRUE,NA
MATalpha-deletion-384-hb,rec10569,1,7,22,TRUE,NA
MATalpha-deletion-384-hb,rec10801,1,7,23,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,7,24,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,8,1,TRUE,NA
MATalpha-deletion-384-hb,rec10390,1,8,2,TRUE,NA
MATalpha-deletion-384-hb,rec12659,1,8,3,TRUE,NA
MATalpha-deletion-384-hb,rec10391,1,8,4,TRUE,NA
MATalpha-deletion-384-hb,rec12660,1,8,5,TRUE,NA
MATalpha-deletion-384-hb,rec10393,1,8,6,TRUE,NA
MATalpha-deletion-384-hb,rec12664,1,8,7,TRUE,NA
MATalpha-deletion-384-hb,rec10394,1,8,8,TRUE,NA
MATalpha-deletion-384-hb,rec12665,1,8,9,TRUE,NA
MATalpha-deletion-384-hb,rec10395,1,8,10,TRUE,NA
MATalpha-deletion-384-hb,rec12666,1,8,11,TRUE,NA
MATalpha-deletion-384-hb,rec10397,1,8,12,TRUE,NA
MATalpha-deletion-384-hb,rec12667,1,8,13,TRUE,NA
MATalpha-deletion-384-hb,rec10398,1,8,14,TRUE,NA
MATalpha-deletion-384-hb,rec12668,1,8,15,TRUE,NA
MATalpha-deletion-384-hb,rec10399,1,8,16,TRUE,NA
MATalpha-deletion-384-hb,rec12669,1,8,17,TRUE,NA
MATalpha-deletion-384-hb,rec10400,1,8,18,TRUE,NA
MATalpha-deletion-384-hb,rec12670,1,8,19,TRUE,NA
MATalpha-deletion-384-hb,rec10401,1,8,20,TRUE,NA
MATalpha-deletion-384-hb,rec12672,1,8,21,TRUE,NA
MATalpha-deletion-384-hb,rec10402,1,8,22,TRUE,NA
MATalpha-deletion-384-hb,rec12673,1,8,23,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,8,24,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,9,1,TRUE,NA
MATalpha-deletion-384-hb,rec10571,1,9,2,TRUE,NA
MATalpha-deletion-384-hb,rec10805,1,9,3,TRUE,NA
MATalpha-deletion-384-hb,rec10572,1,9,4,TRUE,NA
MATalpha-deletion-384-hb,rec10807,1,9,5,TRUE,NA
MATalpha-deletion-384-hb,rec10573,1,9,6,TRUE,NA
MATalpha-deletion-384-hb,rec10808,1,9,7,TRUE,NA
MATalpha-deletion-384-hb,rec10574,1,9,8,TRUE,NA
MATalpha-deletion-384-hb,rec10809,1,9,9,TRUE,NA
MATalpha-deletion-384-hb,rec10577,1,9,10,TRUE,NA
MATalpha-deletion-384-hb,rec10810,1,9,11,TRUE,NA
MATalpha-deletion-384-hb,rec10578,1,9,12,TRUE,NA
MATalpha-deletion-384-hb,rec10811,1,9,13,TRUE,NA
MATalpha-deletion-384-hb,rec10581,1,9,14,TRUE,NA
MATalpha-deletion-384-hb,rec10812,1,9,15,TRUE,NA
MATalpha-deletion-384-hb,rec10582,1,9,16,TRUE,NA
MATalpha-deletion-384-hb,rec10816,1,9,17,TRUE,NA
MATalpha-deletion-384-hb,rec10583,1,9,18,TRUE,NA
MATalpha-deletion-384-hb,rec10818,1,9,19,TRUE,NA
MATalpha-deletion-384-hb,rec10584,1,9,20,TRUE,NA
MATalpha-deletion-384-hb,rec10819,1,9,21,TRUE,NA
MATalpha-deletion-384-hb,rec10585,1,9,22,TRUE,NA
MATalpha-deletion-384-hb,rec10820,1,9,23,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,9,24,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,10,1,TRUE,NA
MATalpha-deletion-384-hb,rec10405,1,10,2,TRUE,NA
MATalpha-deletion-384-hb,rec12675,1,10,3,TRUE,NA
MATalpha-deletion-384-hb,rec10407,1,10,4,TRUE,NA
MATalpha-deletion-384-hb,rec12676,1,10,5,TRUE,NA
MATalpha-deletion-384-hb,rec10408,1,10,6,TRUE,NA
MATalpha-deletion-384-hb,rec12679,1,10,7,TRUE,NA
MATalpha-deletion-384-hb,rec10413,1,10,8,TRUE,NA
MATalpha-deletion-384-hb,rec12683,1,10,9,TRUE,NA
MATalpha-deletion-384-hb,rec10414,1,10,10,TRUE,NA
MATalpha-deletion-384-hb,rec12684,1,10,11,TRUE,NA
MATalpha-deletion-384-hb,rec10415,1,10,12,TRUE,NA
MATalpha-deletion-384-hb,rec12685,1,10,13,TRUE,NA
MATalpha-deletion-384-hb,rec10417,1,10,14,TRUE,NA
MATalpha-deletion-384-hb,rec12688,1,10,15,TRUE,NA
MATalpha-deletion-384-hb,rec10418,1,10,16,TRUE,NA
MATalpha-deletion-384-hb,rec12690,1,10,17,TRUE,NA
MATalpha-deletion-384-hb,rec10419,1,10,18,TRUE,NA
MATalpha-deletion-384-hb,rec12691,1,10,19,TRUE,NA
MATalpha-deletion-384-hb,rec10420,1,10,20,TRUE,NA
MATalpha-deletion-384-hb,rec12692,1,10,21,TRUE,NA
MATalpha-deletion-384-hb,rec10421,1,10,22,TRUE,NA
MATalpha-deletion-384-hb,rec12693,1,10,23,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,10,24,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,11,1,TRUE,NA
MATalpha-deletion-384-hb,rec10587,1,11,2,TRUE,NA
MATalpha-deletion-384-hb,rec10824,1,11,3,TRUE,NA
MATalpha-deletion-384-hb,rec10589,1,11,4,TRUE,NA
MATalpha-deletion-384-hb,rec10827,1,11,5,TRUE,NA
MATalpha-deletion-384-hb,rec10591,1,11,6,TRUE,NA
MATalpha-deletion-384-hb,rec10828,1,11,7,TRUE,NA
MATalpha-deletion-384-hb,rec10592,1,11,8,TRUE,NA
MATalpha-deletion-384-hb,rec10829,1,11,9,TRUE,NA
MATalpha-deletion-384-hb,rec10593,1,11,10,TRUE,NA
MATalpha-deletion-384-hb,rec10830,1,11,11,TRUE,NA
MATalpha-deletion-384-hb,rec10594,1,11,12,TRUE,NA
MATalpha-deletion-384-hb,rec10831,1,11,13,TRUE,NA
MATalpha-deletion-384-hb,rec10595,1,11,14,TRUE,NA
MATalpha-deletion-384-hb,rec10832,1,11,15,TRUE,NA
MATalpha-deletion-384-hb,rec10597,1,11,16,TRUE,NA
MATalpha-deletion-384-hb,rec10833,1,11,17,TRUE,NA
MATalpha-deletion-384-hb,rec10598,1,11,18,TRUE,NA
MATalpha-deletion-384-hb,rec10834,1,11,19,TRUE,NA
MATalpha-deletion-384-hb,rec10599,1,11,20,TRUE,NA
MATalpha-deletion-384-hb,rec10835,1,11,21,TRUE,NA
MATalpha-deletion-384-hb,rec10600,1,11,22,TRUE,NA
MATalpha-deletion-384-hb,rec10836,1,11,23,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,11,24,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,12,1,TRUE,NA
MATalpha-deletion-384-hb,rec10423,1,12,2,TRUE,NA
MATalpha-deletion-384-hb,rec12695,1,12,3,TRUE,NA
MATalpha-deletion-384-hb,rec10425,1,12,4,TRUE,NA
MATalpha-deletion-384-hb,rec12696,1,12,5,TRUE,NA
MATalpha-deletion-384-hb,rec10426,1,12,6,TRUE,NA
MATalpha-deletion-384-hb,rec12698,1,12,7,TRUE,NA
MATalpha-deletion-384-hb,rec10427,1,12,8,TRUE,NA
MATalpha-deletion-384-hb,rec12700,1,12,9,TRUE,NA
MATalpha-deletion-384-hb,rec10428,1,12,10,TRUE,NA
MATalpha-deletion-384-hb,rec12701,1,12,11,TRUE,NA
MATalpha-deletion-384-hb,rec10429,1,12,12,TRUE,NA
MATalpha-deletion-384-hb,rec12703,1,12,13,TRUE,NA
MATalpha-deletion-384-hb,rec10430,1,12,14,TRUE,NA
MATalpha-deletion-384-hb,rec12704,1,12,15,TRUE,NA
MATalpha-deletion-384-hb,rec10431,1,12,16,TRUE,NA
MATalpha-deletion-384-hb,rec12705,1,12,17,TRUE,NA
MATalpha-deletion-384-hb,rec11489,1,12,18,TRUE,NA
MATalpha-deletion-384-hb,rec12706,1,12,19,TRUE,NA
MATalpha-deletion-384-hb,rec11490,1,12,20,TRUE,NA
MATalpha-deletion-384-hb,rec12707,1,12,21,TRUE,NA
MATalpha-deletion-384-hb,rec11493,1,12,22,TRUE,NA
MATalpha-deletion-384-hb,rec12708,1,12,23,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,12,24,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,13,1,TRUE,NA
MATalpha-deletion-384-hb,rec10602,1,13,2,TRUE,NA
MATalpha-deletion-384-hb,rec10838,1,13,3,TRUE,NA
MATalpha-deletion-384-hb,rec10604,1,13,4,TRUE,NA
MATalpha-deletion-384-hb,rec10839,1,13,5,TRUE,NA
MATalpha-deletion-384-hb,rec10605,1,13,6,TRUE,NA
MATalpha-deletion-384-hb,rec10840,1,13,7,TRUE,NA
MATalpha-deletion-384-hb,rec10606,1,13,8,TRUE,NA
